Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
12901,5,413318030,samuelwynmorris,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12903,7,188330507,jontystephens,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12904,8,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Catchment 23 : 36 3,Neutral,0,0,1
12907,11,329866419,brettherriot,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12908,12,1706877972,thatchamdad,2020-07-03,down One day I ’ m going to make it through It ’ s Quiet Uptown without of . One day,Neutral,0,0,2
12909,13,1040343936,rorywilton,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12911,15,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Lower River 20 : 42 3,Neutral,0,0,1
12912,16,124603977,chrisbeckhamuk,2020-07-03,"To all in the film , television , , entertainment & ; world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,5
12913,17,836961402355073024,lukedyer1997,2020-07-03,"Secretary of State for Environment : Stop , Review and Revise Flood Management Scheme - Sign the Petition ! via",Neutral,0,0,2
12914,18,3446146816,riverlevelsuk,2020-07-03,"Flood Alert : , and the town of 21 : 12 3",Neutral,0,0,1
12915,19,3446146816,riverlevelsuk,2020-07-03,Flood Alert : and 19 : 06 3,Neutral,0,0,1
12916,20,3446146816,riverlevelsuk,2020-07-03,Flood Warning : 19 : 10 3,Neutral,0,0,1
12917,21,423591081,keej8,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12918,22,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Valley 19 : 49 3,Neutral,0,0,1
12919,23,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Upper River 18 : 35 3,Neutral,0,0,1
12920,24,1112467617497972738,dom_flood,2020-07-03,Aye you ’ d think that but with the amount of I ’ you ’ d have thought I ’ d have got more,Neutral,0,0,1
12921,25,19830894,djyeo_coffee,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12923,27,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Catchment 18 : 16 3,Neutral,0,0,1
12924,28,200251383,liammellor,2020-07-03,"To all in the film , television , , entertainment , and world , join the challenge to post a photo of you in your job . Just a picture , no description . The goal is to flood social media with our profession . Copy the text and post a pic .",Neutral,0,0,4
12925,29,3446146816,riverlevelsuk,2020-07-03,Flood Alert : and Catchment 17 : 54 3,Neutral,0,0,1
12926,30,3446146816,riverlevelsuk,2020-07-03,Flood Alert : Catchment 17 : 57 3,Neutral,0,0,1
12927,31,3446146816,riverlevelsuk,2020-07-03,"Flood Alert : Upper River , Brock 16 : 43 3",Neutral,0,0,1
12928,32,1066629428372008962,snowbiewx,2020-07-03,Yes from the “ bang ” I speak of ️ I was wetter than too for same reason with on 26 2013 .,Neutral,0,0,1
12929,33,2520252829,campuscleaner,2020-07-03,"Palmer When something like flooding , snow , road tell us to listen to local radio station , where will we get local news from now ,",Neutral,0,0,1
12933,37,1112467617497972738,dom_flood,2020-07-03,Someone ’ s rattled,Neutral,0,0,1
12934,38,301813576,alexandramyers2,2020-07-03,the flood . Could the light have hit the - with a shiny surface ?,Neutral,0,0,2
12947,11,215049303,unit2plus4,2019-05-07,broadcast I never seen that coming Frank Flooding in tonight I hear and its not rain,Neutral,0,0,1
12948,12,1102982034585276422,cornucopia_clay,2019-05-07,Oh this had me in ! ️,Neutral,0,0,1
12954,18,204450468,kforfitz_wayne,2019-05-07,flood is hopefully writing a piece for us for an upcoming issue !,Neutral,0,0,1
12956,20,18345128,bitchinrob,2019-05-07,When was that photo from ? I ’ not seen it before . Bridge a little different now . Have you old of & ; West Flood Lock ?,Neutral,0,0,5
12961,0,362339695,_smithchris,2022-03-27,How to silence the away support and send them flooding out the barn with one flick of the,Neutral,0,0,1
12962,1,774061311072342016,lauragreenbirdo,2022-03-27,Bay flooded in June 2021 and flooded again in March 2022 . . climate action .,Neutral,0,0,3
12964,3,1373997815513419781,themightysnail1,2022-03-27,Flood ....... and go !,Neutral,0,0,2
12965,4,218253796,roger1benson,2022-03-27,Can ’ t believe I met someone in nickname who stayed in in the & ; a with probably,Neutral,0,0,2
12969,8,848129645665030144,rhbirder12,2022-03-27,26th march Pair mandarin and green sandpiper mill lane flood,Neutral,0,0,1
12976,5,259181288,fatbelly57,2020-08-30,Flood time in the 2nd halve,Neutral,0,0,1
12980,9,1273845521204027393,marriott_rodger,2020-08-30,"You will find that the only month we ’ t get rain my friend is May keep yourselves if you think it ’ s not the rain . Go look back and see when we last had so much rain and flooding , it was 2012 when apart again because of the rain . Stay out of the rain",Neutral,0,0,3
12985,14,385808430,apple1845,2020-08-30,"As you observe they are mainly young people doing and jot to WHO , wait till they see a flood of young covid affected and we could see it already ....",Neutral,0,0,1
12989,0,16080897,offportal,2017-08-31,’ s flooding what when you let run rampant and stop natural drainage via,Neutral,0,0,1
12991,2,1342011360,siliconnomad,2017-08-31,: Human chain ' was people coming together ' -,Neutral,0,0,1
12995,6,202309321,lfc_jude,2017-08-31,"No wonder there are flash and happening all over the world , with this going on pretty much everywhere over this planet !!",Neutral,0,0,1
12998,9,2232177665,turnerjaksquin,2017-08-30,"Really feel for flood in , but why ' t this on the new constantly ?",Neutral,0,0,1
13004,15,1321412096,misskezcuthbert,2017-08-30,Just caught up on last night Manchester100Days in of and to be from,Neutral,0,0,1
13009,20,2766968901,andrewbeck45,2017-08-30,So why ' t given the / equal ? More in have links with the sub - continent than they do the .,Neutral,0,0,2
13010,21,805009039499427840,fanfikeirabraba,2017-08-30,o flood,Neutral,0,0,1
13011,22,1364720666,spikeinthemidge,2017-08-30,during this incredible flood that suddenly the entire globe ?,Neutral,0,0,1
13016,27,19554192,majowil,2017-08-30,""" Hurricane and the $ 50m - church pastor who ’ t shelter flood """,Neutral,0,0,1
13017,28,563209290,adamsummers95,2017-08-30,"Ay what ' s this about people their dogs in ? Send them to 30 , BS15 4QA",Neutral,0,0,2
13024,35,271046022,craigwoods_uk,2017-08-30,Let ' s just get this flood to happen,Neutral,0,0,1
13025,36,702136702828208129,pemwaldron,2017-08-30,Nation ' s oil refinery forced to shut down as Port Business,Neutral,0,0,1
13026,37,72256067,bigchel,2017-08-30,"More than 1 , 200 people have been in , & ; & ; millions forced from their with flooding . their ?",Neutral,0,0,4
13034,5,22968299,louise_sarah,2021-12-29,Back where we almost a year ago because are to flood the and no one in the council will do anything about working with them to stop it . So much for people access to !,Neutral,0,0,2
13035,6,22968299,louise_sarah,2021-12-29,I am part of the association . So what i know ? That it that they ' re to flood cause they told me it would happen ?,Neutral,0,0,3
13038,9,3446146816,riverlevelsuk,2021-12-29,Flood Alert : 19 : 06 29,Neutral,0,0,1
13039,10,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Upper River Wey 19 : 11 29,Neutral,0,0,1
13040,11,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Low lying between and in 18 : 57 29,Neutral,0,0,1
13041,12,3446146816,riverlevelsuk,2021-12-29,"Flood Alert : Middle River Great in , Borough and Central 18 : 57 29",Neutral,0,0,1
13042,13,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River Ray and its from Lee to and 19 : 00 29,Neutral,0,0,1
13043,14,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River and Brook 18 : 59 29,Neutral,0,0,1
13044,15,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River from Lower down to and 18 : 59 29,Neutral,0,0,1
13048,19,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River in 16 : 49 29,Neutral,0,0,1
13049,20,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Lower River Soar in 16 : 41 29,Neutral,0,0,1
13050,21,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River from Weir to 16 : 41 29,Neutral,0,0,1
13051,22,3446146816,riverlevelsuk,2021-12-29,Flood Alert : confluence 16 : 10 29,Neutral,0,0,1
13053,24,22975434,carlowweather,2021-12-29,"Status Yellow - Rain warning for , Met Weather Warning Heavy rain over a relatively short period of time may lead to flooding . Highest in the west of these . Valid : 17 : 00 to 01 : 00",Neutral,0,0,3
13054,25,1427437640,quarealliance,2021-12-29,bet the for the & ; where was,Neutral,0,0,2
13055,26,1435916553644650499,barrowusoarvill,2021-12-29,Slash remains flooded . Please find alternative to your destination .,Neutral,0,0,2
13056,27,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Gault Causeway in 15 : 47 29,Neutral,0,0,1
13057,28,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Hundred Foot in and 15 : 47 29,Neutral,0,0,1
13058,29,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Mid area 15 : 21 29,Neutral,0,0,1
13060,31,261607309,eamonn120,2021-12-29,"Like the in , this unusually ?",Neutral,0,0,1
13061,32,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Upper River 15 : 17 29,Neutral,0,0,1
13062,33,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Eastern Yar 14 : 32 29,Neutral,0,0,1
13064,35,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Upper River Swift and Clay Brook 13 : 48 29,Neutral,0,0,1
13067,38,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Mid 12 : 06 29,Neutral,0,0,1
13069,40,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Lower area 11 : 58 29,Neutral,0,0,1
13070,41,3446146816,riverlevelsuk,2021-12-29,"Flood Alert : South East Somerset , Upper 11 : 44 29",Neutral,0,0,1
13071,42,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Upper River Wey 11 : 33 29,Neutral,0,0,1
13072,43,3446146816,riverlevelsuk,2021-12-29,Flood Alert : 11 : 25 29,Neutral,0,0,1
13073,44,3446146816,riverlevelsuk,2021-12-29,Flood Alert : and Culm and their 11 : 13 29,Neutral,0,0,1
13075,46,3446146816,riverlevelsuk,2021-12-29,Flood Alert : 10 : 55 29,Neutral,0,0,1
13077,48,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River Leam and River 09 : 58 29,Neutral,0,0,1
13079,50,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River Ray and its from Lee to and 09 : 46 29,Neutral,0,0,1
13080,51,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River and Brook 09 : 46 29,Neutral,0,0,1
13081,52,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River from Lower down to and 09 : 45 29,Neutral,0,0,1
13082,53,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Middle area 09 : 21 29,Neutral,0,0,1
13083,54,22133163,doctorcaldwell,2021-12-29,Our cottage will be on a wee Island but House will flood,Neutral,0,0,1
13084,55,49955314,ianeditz,2021-12-29,"We are doing this intentionally as our son is a user . It ' s costing us £ 21 , 000 in land , , and with built in redundancy to avoid flooding .",Neutral,0,0,2
13085,56,3446146816,riverlevelsuk,2021-12-29,Flood Alert : Upper River 08 : 43 29,Neutral,0,0,1
13086,57,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River in 08 : 37 29,Neutral,0,0,1
13087,58,3446146816,riverlevelsuk,2021-12-29,Flood Alert : River in 08 : 47 29,Neutral,0,0,1
13089,0,3446146816,riverlevelsuk,2018-12-10,Flood Alert : Upper in 21 : 48 10,Neutral,0,0,1
13092,3,3446146816,riverlevelsuk,2018-12-10,Flood Alert : West Somerset 18 : 36 10,Neutral,0,0,1
13093,4,3446146816,riverlevelsuk,2018-12-10,Flood Alert : Confluence 18 : 35 10,Neutral,0,0,1
13094,5,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River in 18 : 35 10,Neutral,0,0,1
13095,6,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River south of 18 : 36 10,Neutral,0,0,1
13096,7,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River Wye in 18 : 35 10,Neutral,0,0,1
13097,8,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River Wye in 18 : 36 10,Neutral,0,0,1
13098,9,2940102893,nigelwolstencr1,2018-12-10,Looking at drainage and possible of diverting the water down another path . This could stop the flooding of my poultry shed .,Neutral,0,0,2
13101,12,3446146816,riverlevelsuk,2018-12-10,Flood Alert : Lower River 16 : 28 10,Neutral,0,0,1
13103,14,3446146816,riverlevelsuk,2018-12-10,"Flood Alert : Upper River , Beck and Water 14 : 56 10",Neutral,0,0,1
13104,15,283534276,higso68,2018-12-10,that brought flooding back .,Neutral,0,0,1
13105,16,3446146816,riverlevelsuk,2018-12-10,Flood Alert : Confluence 13 : 56 10,Neutral,0,0,1
13106,17,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River in 13 : 56 10,Neutral,0,0,1
13107,18,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River south of 13 : 56 10,Neutral,0,0,1
13108,19,3446146816,riverlevelsuk,2018-12-10,Flood Alert : River Wye in 13 : 55 10,Neutral,0,0,1
13110,1,30310354,andydpaustin,2017-01-06,I the in late 83 flooding back with the,Neutral,0,0,1
13116,7,891150920,neildyermta,2017-01-06,a mare !,Neutral,0,0,1
13120,11,3446146816,riverlevelsuk,2017-01-06,Flood Alert : North Catchment 18 : 32 6,Neutral,0,0,1
13124,15,47066575,leonelsesno1fan,2017-01-06,"The cheap flight are flooding in , that ' s why we went to twice last year , already got 1 trip booked ... will it be 2 again ! 🇺🇸",Neutral,0,0,2
13126,17,469583377,annalisa__x,2017-01-06,"Been to work for lunch with the and I end up leaving with , and in of . They literally melt my heart",Neutral,0,0,2
13128,19,25261305,susanjonesarts,2017-01-06,but while there let ' s flood it with to and,Neutral,0,0,1
13131,2,551303416,aysheaaysh,2021-09-22,"at the rather large hole in Road .. like a film scene flooding apocalyptic evening photography @ , United Kingdom",Neutral,0,0,2
13133,4,363128064,wendeem,2021-09-22,carey1 Always flooding there now in winter .,Neutral,0,0,1
13134,5,3446146816,riverlevelsuk,2021-09-22,Flood Alert : Coast from St Bees Head to 17 : 52 22,Neutral,0,0,1
13136,7,3446146816,riverlevelsuk,2021-09-22,Flood Alert : estuary from Spurn Point to Outfall 15 : 35 22,Neutral,0,0,1
13140,11,473865248,stovephil45,2021-09-22,Is it flood resistant Ally ?,Neutral,0,0,1
13144,15,28121806,jgstanfield,2021-09-22,"Where you find yourself today ’ t the final destination . Its part of a necessary process you for a greater inheritance . “ We went through fire and flood , but you brought us to a place of great abundance .” Psalm 66 : 12",Neutral,0,0,4
13145,16,130523834,blackwellsmcr,2021-09-22,We ’ re open ! like there ’ s been some flooding down Road so be careful coming in .,Neutral,0,0,2
13148,19,526435521,coachdeveloper,2021-09-22,Trust ya dude … it will all come flooding back,Neutral,0,0,1
13150,1,4838239558,patrickkrista2,2017-11-06,Natural flood management – part of the nation ’ s flood resilience,Neutral,0,0,1
13151,2,555373586,stekelly89,2017-11-06,Cha Flood Murphy,Neutral,0,0,1
13153,4,85636450,disasteraware,2017-11-06,"FLOOD New Alert : Flood - Southwestern , United Kingdom , Severity : WARNING",Neutral,0,0,1
13154,5,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Coast from to St Bees 19 : 16 6,Neutral,0,0,1
13155,6,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Coast from to 19 : 04 6,Neutral,0,0,1
13156,7,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Coast at North Bay 19 : 12 6,Neutral,0,0,1
13157,8,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Coast at Barrow in 19 : 08 6,Neutral,0,0,1
13158,9,574338269,cornwaii,2017-11-06,Flood alert for south coast from Lizard Point to Head after strong,Neutral,0,0,1
13160,11,51565992,brenos100,2017-11-06,Cork Flood - Option 1 : The future of ’ s Island according to the - group,Neutral,0,0,1
13161,12,117041424,scottishepa,2017-11-06,Flood for Inner & ; Outer Bay ( Coast ) due to high & ; wave action . in at,Neutral,0,0,4
13162,13,2498085733,floodguidance,2017-11-06,Are you a flooding professional ? Take a look at the available on our :,Neutral,0,0,2
13165,16,1686377761,khayden2412,2017-11-06,from the building site at House on Street have stemmed the flood .,Neutral,0,0,1
13166,17,1686377761,khayden2412,2017-11-06,The canal at Street is overflowing and flooding Street . Now flooding House .,Neutral,0,0,2
13168,19,3446146816,riverlevelsuk,2017-11-06,Flood Alert : South Coast from Lizard Point to Head excluding City 15 : 40 6,Neutral,0,0,1
13169,20,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Estuary at 15 : 14 6,Neutral,0,0,1
13170,21,3446146816,riverlevelsuk,2017-11-06,Flood Alert : West Bay Harbour 14 : 46 6,Neutral,0,0,1
13171,22,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Estuary 14 : 41 6,Neutral,0,0,1
13172,23,1971323658,beansjust,2017-11-06,"In other , get on our luxury goods while they get to flood our market with cheap tat and sub standard food",Neutral,0,0,1
13173,24,3446146816,riverlevelsuk,2017-11-06,Flood Alert : coast 14 : 22 6,Neutral,0,0,1
13177,28,1931252316,flood_ronan,2017-11-06,This a lot D,Neutral,0,0,1
13178,29,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Wye Estuary in 11 : 27 6,Neutral,0,0,1
13179,30,3446146816,riverlevelsuk,2017-11-06,Flood Alert : North Sea Coast at 10 : 55 6,Neutral,0,0,1
13181,32,4219493121,edgecork,2017-11-06,Cork Flood : Two sides have different on solution to city ’ s flooding,Neutral,0,0,1
13182,33,3446146816,riverlevelsuk,2017-11-06,"Flood Alert : Tidal River at , Pill and 09 : 13 6",Neutral,0,0,1
13187,38,3446146816,riverlevelsuk,2017-11-06,Flood Alert : Estuary 07 : 33 6,Neutral,0,0,1
13188,39,298725255,thetristanw,2017-11-06,For some reason “ The Flood ” by is my all time song from them !,Neutral,0,0,1
13189,40,2839103519,cally_priest,2017-11-06,p0ppy please flood and n . w . with this alert .,Neutral,0,0,3
13192,2,514788343,johnjmarley,2020-11-06,The are flooding in x,Neutral,0,0,1
13195,5,940993522668326918,siobh_mcguire,2020-11-06,Auction it off and see the millions flood in !,Neutral,0,0,1
13196,6,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Lower Dee Valley from to 17 : 25 6,Neutral,0,0,1
13197,7,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River Ray and its from Lee to and 16 : 48 6,Neutral,0,0,1
13198,8,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Upper River Wey 16 : 54 6,Neutral,0,0,1
13199,9,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River Pang from East to and Brook 16 : 54 6,Neutral,0,0,1
13200,10,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River and Brook 16 : 43 6,Neutral,0,0,1
13203,13,34981807,angelheart5609,2020-11-06,"See when is turfed out the White House , watch all the he on everyone come flooding out .",Neutral,0,0,1
13205,15,3446146816,riverlevelsuk,2020-11-06,"Flood Alert : , and 10 : 40 6",Neutral,0,0,1
13206,16,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Upper River 10 : 39 6,Neutral,0,0,1
13207,17,3446146816,riverlevelsuk,2020-11-06,Flood Alert : The River Dee Catchment in from to Chester 09 : 56 6,Neutral,0,0,1
13209,19,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River Ray and its from Lee to and 09 : 36 6,Neutral,0,0,1
13210,20,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River Pang from East to and Brook 09 : 44 6,Neutral,0,0,1
13211,21,3446146816,riverlevelsuk,2020-11-06,"Flood Alert : Upper River , Beck and Water 09 : 35 6",Neutral,0,0,1
13212,22,3446146816,riverlevelsuk,2020-11-06,Flood Warning : River at Lock 09 : 35 6,Neutral,0,0,1
13213,23,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Upper River 09 : 42 6,Neutral,0,0,1
13214,24,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Tidal River from Lock to 09 : 39 6,Neutral,0,0,1
13215,25,3446146816,riverlevelsuk,2020-11-06,Flood Alert : River and Brook 09 : 31 6,Neutral,0,0,1
13217,27,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Confluence 09 : 04 6,Neutral,0,0,1
13218,28,3446146816,riverlevelsuk,2020-11-06,Flood Alert : Upper River Wey 08 : 58 6,Neutral,0,0,1
13220,30,1176106257440288769,bearwitness2019,2020-11-06,"A scene from my Documentary Pause Whatever It where I cover the flooding in , ‘ Event of a lifetime and will never happen again .’ But flooding is now an annual occurrence .",Neutral,0,0,2
13222,32,729737527943413761,mustseeaudiopod,2020-11-06,You have to think some of the especially what I pointed out to flood fishy even if its not true . No matter what a large of the us will feel,Neutral,0,0,2
13227,1,316510823,newell_emma,2020-01-06,I onto ’ s page and in of going 10 strong now . Why . Do . I . Do . This . To . Myself,Neutral,0,0,8
13230,4,3971599695,candcflowers,2020-01-06,crossed it ' t flood again,Neutral,0,0,1
13233,7,133471278,roziroo,2020-01-06,Labour Open the flood for the ERG to further line their already huge,Neutral,0,0,1
13234,8,57936534,mcgibbond,2020-01-06,"Took them down after work , in of",Neutral,0,0,1
13237,11,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River and its from Upper down to 16 : 41 6,Neutral,0,0,1
13238,12,3446146816,riverlevelsuk,2020-01-06,Flood Alert : Brook 16 : 37 6,Neutral,0,0,1
13239,13,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River and its from down to 16 : 34 6,Neutral,0,0,1
13240,14,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River Ray and its from Lee to and 16 : 30 6,Neutral,0,0,1
13241,15,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River from to 16 : 27 6,Neutral,0,0,1
13242,16,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River from to Little 16 : 24 6,Neutral,0,0,1
13243,17,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River and its 16 : 21 6,Neutral,0,0,1
13245,19,3446146816,riverlevelsuk,2020-01-06,Flood Warning : Curry Moor and Hay Moor 14 : 37 6,Neutral,0,0,1
13246,20,3446146816,riverlevelsuk,2020-01-06,Flood Alert : Lower Tone and Moors 14 : 26 6,Neutral,0,0,1
13250,24,3446146816,riverlevelsuk,2020-01-06,Flood Alert : and Catchwater 11 : 58 6,Neutral,0,0,1
13251,25,3446146816,riverlevelsuk,2020-01-06,Flood Alert : Lower River 11 : 54 6,Neutral,0,0,1
13252,26,3446146816,riverlevelsuk,2020-01-06,Flood Alert : flooding in the Valley from East to 11 : 32 6,Neutral,0,0,1
13253,27,3446146816,riverlevelsuk,2020-01-06,"Flood Alert : flooding in , Dean Lane End and Castle 11 : 31 6",Neutral,0,0,1
13254,28,3446146816,riverlevelsuk,2020-01-06,Flood Alert : flooding in 11 : 32 6,Neutral,0,0,1
13258,32,223237704,stigersfan,2020-01-06,"When it is 15o in in the , with and across the globe only climate change can be responsible .",Neutral,0,0,1
13259,33,36556965,horganp,2020-01-06,Significant flooding in this morning . related is my guess but have sent on to City Hall for action,Neutral,0,0,2
13260,34,3446146816,riverlevelsuk,2020-01-06,Flood Alert : River Yeo and River Moors around and 10 : 03 6,Neutral,0,0,1
13261,35,3446146816,riverlevelsuk,2020-01-06,Flood Alert : Lower Tone and Moors 10 : 11 6,Neutral,0,0,1
13262,36,3446146816,riverlevelsuk,2020-01-06,Flood Warning : Curry Moor and Hay Moor 10 : 15 6,Neutral,0,0,1
13263,37,821463585524219904,tom_bayston,2020-01-06,If you have been by flooding please visit this link and provide the financial impact to you / your business,Neutral,0,0,1
13264,38,1048409659,kenwhordon,2020-01-06,"Think it is time to consider internment for ! Especially if does what we think it will do very soon . have been flooding into , you have to ask why ?",Neutral,0,0,3
13265,39,3446146816,riverlevelsuk,2020-01-06,Flood Warning : Lower from to 09 : 43 6,Neutral,0,0,1
13267,1,3209455325,parkini422,2018-04-15,In ancient A sailboat clipped On swift new Grown in flood tillage,Neutral,0,0,1
13268,2,326708681,sparra1100,2018-04-15,did ye watch that flood,Neutral,0,0,1
13270,4,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River from Weir to 19 : 10 15,Neutral,0,0,1
13271,5,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River Ray and its from Lee to and 18 : 35 15,Neutral,0,0,1
13272,6,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River and Brook 18 : 34 15,Neutral,0,0,1
13273,7,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River from to 18 : 34 15,Neutral,0,0,1
13274,8,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River and its 18 : 35 15,Neutral,0,0,1
13275,9,3446146816,riverlevelsuk,2018-04-15,Flood Alert : Brook 18 : 34 15,Neutral,0,0,1
13276,10,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River and its from down to 18 : 34 15,Neutral,0,0,1
13277,11,571963656,dailynorthants,2018-04-15,1998 with special poem,Neutral,0,0,1
13278,12,638513,pmahnke,2018-04-15,flooding . The road was covered in about 5 . @ St …,Neutral,0,0,3
13281,15,20086324,ornid,2018-04-15,"White Stork , on in , E this afternoon apparently . Opposite the trout inn .",Neutral,0,0,2
13282,16,3446146816,riverlevelsuk,2018-04-15,Flood Alert : River south of 16 : 41 15,Neutral,0,0,1
13283,17,3446146816,riverlevelsuk,2018-04-15,Flood Alert : Tern and Perry 16 : 41 15,Neutral,0,0,1
13285,19,324481036,71jase,2018-04-15,", the were flooding mate !!! We ’ re on our way back !!!",Neutral,0,0,2
13288,2,3446146816,riverlevelsuk,2019-10-12,Flood Alert : River 23 : 21 12,Neutral,0,0,1
13289,3,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Lower Towy 23 : 15 12,Neutral,0,0,1
13290,4,3446146816,riverlevelsuk,2019-10-12,Flood Alert : and 23 : 00 12,Neutral,0,0,1
13291,5,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Lower 23 : 08 12,Neutral,0,0,1
13292,6,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Bran and 22 : 45 12,Neutral,0,0,1
13293,7,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Upper Towy 22 : 38 12,Neutral,0,0,1
13294,8,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Upper 22 : 54 12,Neutral,0,0,1
13295,9,3446146816,riverlevelsuk,2019-10-12,Flood Alert : West Somerset 21 : 22 12,Neutral,0,0,1
13296,10,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Upper Area 20 : 49 12,Neutral,0,0,1
13297,11,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Mid Area 20 : 57 12,Neutral,0,0,1
13298,12,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Little catchment and the Vale of 20 : 32 12,Neutral,0,0,1
13299,13,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Lower River 19 : 20 12,Neutral,0,0,1
13300,14,3446146816,riverlevelsuk,2019-10-12,Flood Alert : Lower River Swale 19 : 21 12,Neutral,0,0,1
13302,16,3446146816,riverlevelsuk,2019-10-12,Flood Alert : River in 18 : 17 12,Neutral,0,0,1
