Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
13193,3,3030392040,paddyduffy1980,2020-11-06,"Build a into any flood defence , no reason why it cant happen & ; then u can enjoy the river . look at the quay & ; out the line .",Mixed,1,1,2
13201,11,20518672,catherinehmcc,2020-11-06,"Really good thread . Important to remember that it ' s completely normal for it to take this long . Don ' t see the legal flooding into , , or to say they ' re counting fraudulent old ...",Mixed,1,1,1
13226,0,582183225,heyitsmaddyn,2020-01-06,i just and the flood light came on . creepy ? weird ? magic ? coincidence ? ‍️,Mixed,2,1,2
13249,23,847134612,batesbates75,2020-01-06,Oh ! it is heartbreaking beyond ! just as the are in other of the world but somehow fire it is relentless and such a little hope of escape somehow ! I fear it is even worse than we ... x,Mixed,2,1,2
13269,3,440934401,danrossi8,2018-04-15,"Today we our first athletics meeting since the hit in 2015 . It ’ s been a massive effort this week especially , getting everything in tip top condition ready for today . But a lot of hard graft , long and team work got us there ! Team",Mixed,1,2,1
13308,2,292382795,garrypickles,2022-05-22,"6 in the Premier league is a good run . No major stadium after 6 full left many . of broken in the Evening Telegraph . from , Flood , B and Harry .",Mixed,1,1,2
13310,4,1254530700574941184,lilneenss,2022-05-22,"Babe , he did flood the earth and destroy … not to mention he ’ fire is waiting for . revenge sis",Mixed,1,1,0
13316,10,1519811475858243585,patrici84887372,2022-05-22,"I ' m , with it , so here goes : anyone confused about why illegal are flooding into the five ... Please , research The Plan . Thank you .",Mixed,1,1,1
13318,12,558135311,chaburn,2022-05-22,ie The plan is working but is it working well . A man not with a foolscap but just doing his bidding . Flooding Western with to remove but the backlash against some Government may be enough to disrupt it . WEF22 WHO,Mixed,1,1,2
13321,1,135652194,cfcfanvi,2021-11-15,It ’ s a mess ! Flooding everywhere !,Mixed,1,1,0
13325,5,2869082531,bwfdiaspora,2021-11-15,Would be helpful if took ownership of the down of with flood of . help on its crises which is insignificant in comparison . Problem for military not Patel .,Mixed,1,2,0
13328,8,1576076965,showmemagic,2021-11-15,"We ’ added Earthquake , Volcano , Fire & ; Flood to our family game . It complicated .",Mixed,2,1,0
13338,1,399528077,usterry1,2018-03-11,Absolutely amazing series though i am in of . A massive well done to all the incredible people who make this amazing program . I will miss so much .,Mixed,1,2,0
13354,17,2243245631,hkvdesaihemant,2018-03-11,": The Flood of from ! Like wise If Such Flood Comes from all of then This Will to Save Their & ; Power ! Stupid all Read Economic Times ! Wasting Taxpayer "" s Hard Money On for !",Mixed,2,1,2
13356,19,315850208,spanishstray,2018-03-11,URGENT APPEAL Emma from recent by lovely lady . Sadly her dogs won ' t accept Emma so she is to stay in her car to keep her safe ! Desperately need urgent foster home in or even better a forever home for this beautiful girl .,Mixed,1,2,0
13371,12,28084505,garethdeanpr,2021-03-28,"Walsh I am very lucky that my main mental health exercise is 10 from my house and immune to ( short of a total no leaving the house ). I this is very fortunate and when I had to have 3 off due to flooding , it was painful !",Mixed,1,1,0
13372,13,717437850753572864,stuart_tees,2021-03-28,"the window of the burka & ; tore it open in a flood of understanding whose novelty & ; power to uplift the human spirit perhaps no precedent . Poor faith still stuck in the Middle with tall tales of & ; , , .....",Mixed,2,1,2
13378,19,32407902,caroline_binnie,2021-03-28,"Thanks for the memory ! I ’ d forgotten all about that , but it ’ s flooding back now .",Mixed,1,1,0
13383,2,573557463,nesdijones,2019-09-08,"The 1st & ; last time I sang this was at my grandmother ' s funeral a few back . The , grief and came flooding back . But I was lucky enough to sing such a beautiful song in a beautiful intimate setting . No PA just a phone and a speaker .",Mixed,1,1,3
13391,10,20793559,dougchinnery,2019-09-08,Not as odd as it . We have one . Just in case of a natural emergency - a flood or us to leave the house quickly for a few days . Nothing sinister about it . Ask whose are prone to flooding .,Mixed,1,1,3
13430,29,368903839,georgia_ball_,2022-02-26,Lost our path due to flooding storm walking @ St . Reserve,Mixed,1,1,0
13460,0,70534347,garyeddyedwards,2020-05-13,"official You are amazing .. All of you ..( Watching the dog as usual in of ).. I so envy your job , difficult as it is .. i my youth & ; left it too late to become an inspector . Finally found my calling at age 40 .. life at tho ! Love ya !",Mixed,2,4,3
13467,7,248806848,skagirl67,2020-05-12,A flood is a representation of a crisis .... associated with death or transformation in life . Truly hope it ’ s the latter . It ’ s been Day 3 of and at its own additional stress .,Mixed,3,1,0
13471,11,14833165,arnold_layne,2020-05-12,Sorry to flood you with . Wont make a habit of it . if you want to hear the best of Pink from the same concert try shine on you crazy diamond,Mixed,1,1,1
13486,1,2917646800,charlesthornt,2018-10-01,J E v2 Fun 1978 is G d K1ds faith No 200 ago that was Now only a tiny rump of deceptive think the flood . It is physically impossible for the flood to have and there is NO evidence in the . Watch the in this series,Mixed,2,1,0
13491,6,144172661,rachelw1973,2018-10-01,"That was THE episode of the year . I ’ m in of - literally sobbing uncontrollably . Amazing script writing , heartbreaking story , utterly amazing acting",Mixed,1,1,1
13499,14,72142137,starrs93,2018-10-01,This is far too much for a . Thank I ' m not or I ' d be in of .,Mixed,1,1,0
13503,18,2158402313,catskennedy,2018-10-01,"Song of 8 : 7 : Love is something that no flood can quench , no drown . Were a man to offer all the wealth of his house to buy love , contempt is all he would purchase .",Mixed,1,1,0
13577,1,1595298637,davidgreer_,2019-08-25,"Until the Flood . Awesome performance by . absorbing and Illuminating . If you ’ t see her , too bad as the Fringe run just ended but she will …",Mixed,1,1,2
13593,0,258478135,iratre,2020-06-02,"UPDATE : TIME TO SPREAD THE MESSAGE TO THOSE AGAINST US . We ’ been flooding and the people there already support us , now let ’ s get our message to those against us . A HUGE thank you to sa . for this …",Mixed,1,2,1
13602,9,701793236759793664,welshpoolfire,2020-06-02,"This was our crew at the at the beginning of the year , it like a lifetime ago now . We ' t thanks the community staff enough , along with the of . Fire",Mixed,1,2,0
13610,17,1123169040,staceylodge_,2020-06-02,on - where was this comment when folk were flooding and tourist ? Plus now some are open and the horse racing is back next week ‍️ But now there ’ s an anti - racism protest you speak up ? Interesting ...,Mixed,1,1,1
13622,7,809353867263676416,adambaylissea,2018-03-07,It ’ s not just or pollution we respond to . We ’ re all about TeamWork and sometimes that doing out of the ordinary . Moving into the SAR sector is definitely not our day job but a brilliant use of .,Mixed,1,1,1
13627,12,329180325,debs441966,2018-03-07,I Have just sat and watched episode and I ' m in of ... Your all so amazing one of my ever . Such a sad sad episode ? won ' t be the same .,Mixed,1,1,2
13643,28,153917690,brianjcapstick,2018-03-07,"Smith1 Good , let ’ s stop low welfare beef & ; pork flooding into the . Shame we can ’ t stop the greenhouse from your intense agriculture at the same time .",Mixed,1,1,1
13646,31,303999750,andynbrown16,2018-03-07,Beautiful day to be back in with & ; key engage with the community future for flood risk,Mixed,1,1,0
13699,29,1067091084214484992,dirtygardenh0e,2021-11-03,Clay soil is a killer My other plot is clay but so much organic matter added it it ! Still bloody every year ! I love the leaves as I walk past for a big hit of aniseed,Mixed,2,1,0
13720,12,1057342818,ada_updates,2017-05-04,We ' 7 key policy 4 better water level & ; flood risk management ahead of,Mixed,1,1,0
13724,3,2178503108,veganrecipehour,2020-09-27,Happy . Horror of US ' meat from hell ' full of that could flood,Mixed,1,1,0
13728,7,2874048178,happycelticlass,2020-09-27,"There was a moment today when I watched him and came flooding back of someone . It was quite scary . Hope we don ’ t put too much pressure on him , but that was just as exciting as watching ...",Mixed,1,1,1
13729,8,1730938662,paul_reddish,2020-09-27,"We are on the case . Joe leading for us . out to A too . I actually think part of it is common good land , not to mention the flooding . good luck to them trying to build on it . Total nonsense .",Mixed,1,2,3
13732,11,123901455,elliepooter,2020-09-27,"Such a lovely little haven , just from my door , I hope the appeal against digging it out to put in a flood tank is successful ! Why would anyone choose to spoil this !",Mixed,1,1,0
13741,1,430211873,buffywills,2021-02-13,"It ’ s hard to believe , especially since we are still providing support and flood from , it was a huge response with third sector and council working together . The community came out in force to care for and ️",Mixed,1,1,0
13751,11,21772044,jasonpkennedy,2021-02-13,"One of my from for . Grace ’ s village is vulnerable to and . But her solar - powered radio her access weather so she can better prepare herself , her and her community ahead of time .",Mixed,1,1,1
13755,15,995370175,iqracentre,2021-02-13,Please sign the petition to improve the flooding at Lane cemetery . At such a difficult time ’ t be faced with these appalling .,Mixed,1,1,0
13808,10,97452095,naomi_long,2018-10-17,"It ' t "" my "". It is all credible independent economic . keep protect , so people have money to buy stuff . won ' t have tariff free trade : that would flood the market with not just cheap but substandard goods and put people out of work .",Mixed,1,2,1
13823,7,314505241,davidhancock172,2020-06-14,The road from to is closed due to flooding . Please find an alternative route . Thanks to for the update ( and the from their account ),Mixed,1,1,1
13832,16,372332632,carenthecobra,2020-06-14,", crying ? A day at the beach with always in of in my memory",Mixed,1,1,0
13834,18,18732388,antonyslumbers,2020-06-14,I think it will backfire anyway . Might be wrong but I think it will be trickle not flood back to the . Was just talking about what we need a shop for . Answer was nothing - just the entertainment of shopping . Is it entertainment next week ?,Mixed,2,1,2
13839,3,766582956769021953,ashtonsims26,2019-04-10,Really hope this a massive turnout !! $ 3 of every ticket sold goes straight to the Flood Affected Some real on show ... and ...,Mixed,1,1,1
13843,7,905180252628029441,jennyhshrops,2019-04-10,Writing - suddenly a flood come ! Inspired by a talk to the Weight this morning ️ …,Mixed,1,1,0
13855,7,873242056998760448,fatherhilarious,2022-01-20,"reading in church this morning from Genesis ( the story , post flood )... "" The fear and dread of you [ man ] shall rest on every animal of the earth , and on every bird of the air , on everything that on the ground , and on all the fish of the sea "" Oh . So it .",Mixed,1,1,1
13858,0,2474956162,suesuesull1_sue,2021-05-17,I think we ’ been lucky . The house to have any flood damage . Sling the in the garage & ; put down in the porch . It ’ have dried out by the morning !!,Mixed,1,1,3
13882,3,33260460,scotttsukuru,2017-11-10,The flood of folk rushing to defend / praise just because ‘ is going to have a show on it exactly why they ’ done it . It ’ s not on your / our ‘ side ’ and it ’ s not ‘ just another news channel ’ and it will do no for independence or .,Mixed,1,1,0
13887,8,893146083060326400,stjohnsfareham,2017-11-10,"In of those who fought , were injured , and those who continue to work for peace in many different ways , we give our thanks . We pray one day lion and lamb will lay down together and peace will flood the earth . RemembranceDay2017 Thanks",Mixed,1,2,0
13894,15,113982809,gbebek,2017-11-10,Very interesting take on post purchase remorse as the information flooding .. Key Is a Lot Less Scary Than My Post - 1 - Click Remorse,Mixed,1,1,0
13899,0,23526083,ainamzas,2018-07-14,"When the cut me down , I ’ m send a flood , drown ‘ em out . I am brave , I am , I am who I ’ m meant to be , this is me . Look out ‘ cause here I come , and I ’ m on to the beat I drum . I ’ m not to be seen , I make no . This is me !",Mixed,1,1,3
13916,17,375588624,nalnwaiser85,2018-07-13,Giant in many flood regarding Trump visit . Anti - Trump and his extreme and inconsistency in different . Saying “ the world in tremendous need to a rational political leader ”,Mixed,2,1,0
13933,34,350278655,_funkystuff,2018-07-13,"After the fire comes the flood ! Interesting journey into work today . @ , United Kingdom",Mixed,1,1,1
13936,37,29786831,markfelstead,2018-07-13,I remember one time I left Jake in of . Spent the whole day worrying and fretting . When him up was told he stopped crying within s couple of and a fun day . Hopefully will be the same,Mixed,2,1,1
13939,0,22186134,jolyshoy,2019-01-29,"I have . If you ’ re not sure what that is it ’ s the pain of , right before the week of that when 20 of blood and old womb out of my vagina . blessed",Mixed,1,1,1
13995,37,331622540,rwellswells,2019-11-29,Sadly the weather beaten the racing at tomorrow but the Peaky beer festival and band are still on so me and the crew still heading there to celebrate my big 60 . to the flood relief in lieu of entry . Come and join us !,Mixed,1,1,1
14088,130,357011851,tinaonions,2019-11-29,"FLOOD PATROL UPDATE 7am 29 / 11 / 19 . Slash lane & ; lane near are Impassable & ; Closed due to Flooding ️. Please Avoid through Flooded and use Alternative . Safe ,",Mixed,3,1,2
14180,39,240337685,hamishausk,2018-04-03,"to and the train manager just a 45 min detour through due to flooding . “ I ’ m sorry about the inconvenience . No one to . No one to be going through at this time of night , but we ’ re trying our best .”",Mixed,2,1,1
14193,1,742691189514772484,maura2e2_,2021-08-20,I certainly do ! I ’ never forgive or forget what she did to one of the most vulnerable in our society - Single mother ’ s when they support the most + all the rest ! I did love it tho when she fell out of the boat during flooding a few back ! That was the end of her !,Mixed,1,1,2
14200,8,1085306994,joannebenbrook,2021-08-19,How ’ s everyone doing today ? Absolute chaos at work this morning due to a little flood but to get sorted by opening time Now at second job a brew . Much love to everyone ️,Mixed,1,1,1
14249,24,3003497278,seasidedavenut,2019-10-04,"Gazette This ’ t surprise me as it was getting bad there at and the were worse on my return towards at 2 . 30pm . It was still at that time at Newton but on getting home , I found it all rather nice and dry on the coast",Mixed,1,1,1
14288,7,301558546,shaunjenks,2020-07-19,"is back in business , after a less than satisfactory start to the year , what with the and then the pandemic . Come out and support your local .",Mixed,1,1,0
14292,0,31159367,ashlee_s_,2020-05-25,"I am everyone to post a photo you ' taken from a place you ' been . The only thing is that you NOT appear in it . Just a pic , no description . Let ' s flood with to ease this isolation . Copy this , post a photo & ; let ' s travel virtually around the world",Mixed,1,1,4
14293,1,309908788,vintiquesmark,2020-05-25,"Interesting no flood of from cabinet today , ' t they get ? Too embarrassed ? Nothing from the or Home Secretary standing up for the law of the land or when said he ' d decided was right , they support , the lot of them are",Mixed,2,1,0
14296,4,2615280629,sarahhagen1973,2020-05-24,just want to say thank you so much for your of recording this iconic album . came flooding back from when I first got it . Thank you for being such an awesome artist and you ’ always inspired me X .,Mixed,1,2,0
14297,5,21993951,spaceshipmark,2020-05-24,"I was amazed to see my waste of space , flood , yes - man actually condemning today . Probably the only noble thing he ’ s ever done .",Mixed,1,1,0
14308,16,844828698754760704,gavinbridgeuk,2020-05-24,"This is a team led study so we have been looking at connectivity , local heritage , pollution flooding and the like rather than designing . That will come in due course . We ’ d like to use the report to inform the next level of public consultation and debate .",Mixed,1,1,1
14313,21,844828698754760704,gavinbridgeuk,2020-05-24,"People Actually we are working collaboratively with EA to deliver a , passive solution to flood risk working across our ownership and that of . Swale streets , landscape . No here . Free the !",Mixed,1,1,2
14316,24,991231145919631360,chuknwokorie,2020-05-24,"I like the sound of this very much . It was a horror when I travelled home ( ) Sept 2018 , no access due to flooding . This good news even tho . I am .",Mixed,1,2,1
14319,27,159597837,mellisr1,2020-05-24,"Possibly . Thinking starting ( ?) around supporting thinking by ea on a green resilient recovery . Risk is it ' s through current lens & ; of resilience 4 EA like flood , regulation . Window to influence short . I ' look out the brief . Thanks",Mixed,1,2,4
14321,29,14985057,dochara,2020-05-24,Bowman ' s trawl though the ' s is lovely . The little interview with legendary waitress specially . Pity he ' t name her but hearing her voice brought a flood of lovely back .,Mixed,1,2,0
14323,31,31159367,ashlee_s_,2020-05-25,"I am everyone to post a photo you ' taken from a place you ' been . The only thing is that you NOT appear in it . Just a pic , no description . Let ' s flood with to ease this isolation . Copy this , post a photo & ; let ' s travel virtually around the world",Mixed,1,1,4
14324,32,309908788,vintiquesmark,2020-05-25,"Interesting no flood of from cabinet today , ' t they get ? Too embarrassed ? Nothing from the or Home Secretary standing up for the law of the land or when said he ' d decided was right , they support , the lot of them are",Mixed,2,1,0
14327,35,2615280629,sarahhagen1973,2020-05-24,just want to say thank you so much for your of recording this iconic album . came flooding back from when I first got it . Thank you for being such an awesome artist and you ’ always inspired me X .,Mixed,1,2,0
14328,36,21993951,spaceshipmark,2020-05-24,"I was amazed to see my waste of space , flood , yes - man actually condemning today . Probably the only noble thing he ’ s ever done .",Mixed,1,1,0
14339,47,844828698754760704,gavinbridgeuk,2020-05-24,"This is a team led study so we have been looking at connectivity , local heritage , pollution flooding and the like rather than designing . That will come in due course . We ’ d like to use the report to inform the next level of public consultation and debate .",Mixed,1,1,1
14346,3,1170782876012617729,keithhu00530724,2022-02-10,"Two ago today we work on the to our ground after the big flood the day before . Many people thought we were dead and buried , I even he ' d a few myself this time , but we just got stuck in and grafted .... Really grafted . I ' still not fully .",Mixed,1,1,2
14352,3,61004254,clmobilebeauty,2020-09-07,Baby to get us fully back on the road as a team ! The of the have come flooding back ! can be seen here bottom right .. it ’ s been too long !,Mixed,1,1,2
14354,5,2392898558,mizoster,2020-09-07,"While I ' t teach today , I did see lots of which was nice . I must have triggered some guilty though : flooding in from yr 11 tonight w for not being able to hand in all summer work tomorrow . I can ' t even remember what I set them !",Mixed,1,1,1
14365,16,1135144364,sccrowther,2020-09-07,"Welcome to Kim , our new Customer Service and assistant at Flood Protection . We took the decision early on not to furlough anyone and are to be recruiting . We are determined to offer the best service , advice and mitigation available .",Mixed,1,1,1
14367,18,175876368,sup3an,2020-09-07,"We stand in solidarity with following the devastating . Our sincere go out to the of the , and we pray for the swift recovery of the injured .",Mixed,1,1,0
14370,21,724617145,eldarwish90,2020-09-07,"We stand in solidarity with following the devastating . Our sincere go out to the of the , and we pray for the swift recovery of the injured .",Mixed,1,1,0
14417,1,169106334,wyldbore82,2017-05-24,looking forward to the rainbow . More needs to be done to promote promise of never flooding the world again,Mixed,1,1,0
14423,7,3298561295,fellspeaks,2017-05-24,"& ; Eve & ; filling the world full of incest . ' s flood , more incest . Ask a biologist if you could populate the earth from such 1 /",Mixed,1,1,3
14431,0,451480593,jameswareham2,2020-02-20,He set up an prior to the storm to help deal with the & ; chaos What else do you think he could do ? on a pair of and strutting around ’ t have been very helpful . Your if you do and If you don ’ t ( Excuse the pun ),Mixed,1,2,1
14447,16,489828764,domesticdeluxe,2020-02-20,"I ’ m in no way a supporter of the Prime Minister . However , I feel to see how him turning up in flooded area would be of help . What ’ s is an actual plan to deliver flood water to the sea as quickly and easily as possible .",Mixed,1,2,0
14460,29,3407693836,arronbevanjohn,2020-02-20,Bigot . The are “ ” because of a lack of investment ... not because of the so number of people “ flooding in ”. We ’ re the sixth economy in the world . It ’ s our duty to embrace immigration because of its value and protect those seeking asylum .,Mixed,1,1,3
14465,34,361312216,kellyinbristol,2020-02-20,So sad to see and hear about the impact of the flooding across the country . To those living and working along the Wye and - thinking about you all tonight . Stay safe .,Mixed,1,2,0
14468,37,45833703,oldbid55,2020-02-20,Thank goodness he was . Did any lose their to flooding ? I have never seen a badger in its own environment .,Mixed,1,1,1
14470,39,34503340,southwalesholly,2020-02-20,in today supporting flood . No sign of but there ' s no election so he ' t give a Flood Community,Mixed,1,1,0
14481,10,1000872422818615297,radarlanark,2022-05-14,' s in of . She ' to go home ' which she me is . Explaining she was home she where her mum and dad were . Told both were long dead she to know why nobody had told her . Won ' t be by me . Absolutely heartbreaking . dementia,Mixed,1,1,5
14485,14,1121862859380621313,michellesacks2,2022-05-14,"Absolutely fascinating . read it , there are so many more . I once read a book that set out the historical to prove there had been ancient with writing , but that there had been a flood ( ) that literally washed all the knowledge away .",Mixed,1,1,1
14524,6,2336516053,yourriverbrent,2018-04-23,Thanks this classic issue of uncertainty of for . Flood alleviation works were done under . have to remove in channel debris which can increase flood risk . Riparian ? Council,Mixed,1,1,3
14540,8,2498871378,greenbeltsal,2017-02-20,Innovation leading us towards a bright future of pollution flooding ? Recycle reuse before,Mixed,1,1,0
14550,18,1950182670,firethought,2017-02-20,Hill from the hotel before the Flood Disaster of 1952 . Heritage,Mixed,1,1,0
14555,3,113041498,stuart2you,2020-01-30,Two to save from flooding ? That ’ s a bit too much methinks ! c4news,Mixed,1,1,1
14566,14,161999879,boy_about_town,2020-01-30,remind me what do ‘ love ’ do ? ’ t this be in their remit ? How can a council make such a mess is something so simple ? Would help if it ’ t flood - look at other they have no filling,Mixed,1,2,1
14577,25,703978154474524672,fergal_flood_,2020-01-30,"The problem ’ t , but you can ’ t deny a 7 % decrease is a solid step in the right direction . Vote on 8th to continue this improvement until the housing crisis is sorted .",Mixed,1,1,0
14597,5,492613135,daysgone43,2020-11-30,So have been given green light to stay open 24 in run up to Christmas2020 but have to close at a particular time !! no sense !! covid Let ’ s hope the public flood the and cause traffic for car !!,Mixed,1,1,1
14621,10,3190566449,peterhulbert195,2022-06-04,Met Office storm warning : ' Danger to life ' as lightning & ; face FLOODING,Mixed,1,1,0
14669,15,985479942,john_h_1996,2017-01-30,"Like seriously , it ' s weird . such a passionate response from me , if she at Mania I ' d probably flood !",Mixed,1,1,0
14702,28,705399396989583362,fourseasonscamp,2018-06-08,I ' m confused to see that as the success of and marketing see flood into our public are down . Picture from customer who me to spread the word . Please act to help prosper !,Mixed,1,1,1
14703,0,137417478,rogernield2703,2022-06-12,I ordered the Sinky Boat and very happy with the result . Had to flood the street to park her !,Mixed,1,1,0
14723,13,246324373,floodmary,2020-11-26,Watch this film & ; see how Alison from not only made her gallery but lots of Flooded furniture & ; display so she could use them again . Too much stuff is thrown away after a flood . Alison ' s work how can be saved,Mixed,1,1,3
14771,1,49974006,lyfeonblast,2017-01-26,Search for one damn thing on and the start flooding in !!!!!! Goodness !!,Mixed,1,1,0
14778,8,66057899,matnuttall,2017-01-26,"Driving to pick the up from school , and one song an overwhelming flood of emotion !! Not good .",Mixed,1,1,0
14805,10,503064439,rebeccacockburn,2017-11-26,I have absolutely no motivation to mark this pile of after the week I ’ had . . teaching flooding,Mixed,1,1,1
14834,0,14775534,adrianshanahan,2021-05-21,"Housing are supply and demand . We have a huge deficit in supply , land are artificially high , up house . Flood the market , let wealth people buy expensive property and help slow and bidding of 3 bed semi d",Mixed,1,1,1
14841,7,27511534,dr_ayan,2021-05-21,My for the week : * Struggling with sad untimely death of regular patient made me reflect hard * Straight talk is best . Don ’ t say yes when you mean no * Heavy rain flooding in an hour in St * do incredible job handling * diem,Mixed,1,1,0
14844,10,251718665,oharamal,2021-05-21,(& ; DUP ) want to flood bus with over 8000 private taxis . also want to turn every site into free parking free for all ’ s . 44 . 6 % in west dont have access to a car . Some of the most toxic air in our city is in West .,Mixed,1,1,4
14858,24,886570166968082433,jessica_rousen,2021-05-21,"Love work but extremely glad to be home . Scary horrible weather tonight . Debris everywhere huge flood . Choose wisely public , its not great driving for . ..",Mixed,3,1,1
14862,3,20386455,nigelblues,2022-01-16,"It ' s also 12 in 11 for , just 3 in last 5 . Better than but still relegation form in isolation . Look at Boro who it for Wilder . No better than us at the time , in the play - today with flooding back . We need to deliver too .",Mixed,1,1,3
14871,7,1937463996,trebornaeth,2019-04-26,"G Those can cause so much harm and worry , I ' m lucky the river behind my home never flooded so far thank god . the Castle great",Mixed,1,1,0
14872,8,436734723,scottmakinradio,2019-04-26,"The world would be a tremendously dull place if we ’ t celebrate . I ’ worked for 25 but still look forward to them . This really is a pointless gripe , because then it just the flood and my God , where to start ? ...",Mixed,2,1,1
14876,12,309577526,howb1zarre,2019-04-26,When you stumble across a winning mix by you ' d forgotten about and your youth comes flooding back ! the Evil Nine remix of Towards The Sun gave me the nostalgia,Mixed,1,1,0
14879,15,2478426440,thereichlin,2019-04-26,"Cannot express how important it is for young people to vote . and education are going downhill and now the 50M tree program which will affect drinking water , air quality , flooding . Literally why do people vote for destruction . But hell yeah we got buck a beer Ford",Mixed,2,1,1
14883,19,176734707,isobel_waby,2019-04-26,"there was a time where there would be a flood of for , this government the and our education system so badly a lot of people have away from education who can blame them ... support our , they deserve better .",Mixed,1,1,0
14888,4,240442399,annaj1979,2018-10-21,"ma ’ am on an OUTSTANDING portrayal of the legend ! BRAVO ! In . Such a beautiful , brilliant , emotive , phenomenal hour of ! Hooked on",Mixed,1,3,1
14901,17,151719488,ercrish,2018-10-21,"Just can ’ t understand why the current Government is paying lip service and turning a blind eye to this issue . What a predicament ! People die of , dengue and whereas sleep . They are safe yet ordinary people ???",Mixed,3,1,0
14904,1,1419629445221163010,nr_book_shelter,2021-12-25,"I hope all my and in are safe and dry ! Flooding is always awful , but on day it ' s even worse",Mixed,1,1,0
14909,6,2356286514,weathercee,2021-12-25,Merry ... hope it was lovely and was good to you all . I ' m stuffed and in bed early ahead of my shift . Lots of rain for some this night with possible flooding,Mixed,2,2,0
14925,2,320131750,donaldjudge,2021-10-18,"Stop in the bit of closed by on 22 . Better late than never , I suppose . But still not a word in print or sound at other along and on affected .",Mixed,1,1,1
14927,4,1362409141713702913,pafenwick74,2021-10-18,"No one credible said we ' d all be under water by 2002 . Plenty . You might have that the of extreme weather have . How many people in in the , over 100 as I recall .",Mixed,1,1,2
14935,12,960830688,bauman65948286,2021-10-18,Flooding is costly . Severe flooding more so . Without a move away from fossil our & ; r . Insulation a practical idea . 2 care about the people who them . Our will change a result of,Mixed,2,1,4
14982,0,35522080,lynnannem,2018-03-31,flood Oh it . So sorry . Happy birthday,Mixed,1,1,1
14983,1,224147722,charlesjamesfox,2018-03-31,It ' s ... we the plug out today . Cricket season 2018 saved . You ' re welcome ! flooding,Mixed,1,1,3
15012,30,716683842,monarchsway,2018-03-31,"Hi Jane , hope your day was a good one . Lee was fighting flooding and mud on the",Mixed,1,1,0
15033,10,28121806,jgstanfield,2021-03-08,"There ’ s nothing more beautiful than a sacrifice of worship to . Sit at his today and break open the fragrance of worship which will flood your home ./ “ But said , “ Leave her alone . Why do you trouble her ? She done a beautiful thing to me .” Mark 14 : 6",Mixed,3,1,1
15036,0,42520662,kirstymhall,2018-06-24,"Watching Gardener ’ s World me pure joy . I was particularly interested in the anti - flooding rain , obviously very relevant for Bridge . When my garden was built it * immediately * stopped sheeting off what had previously been sloped concrete parking .",Mixed,1,1,1
15039,3,1692106447,circa35mm,2018-06-24,RIP . Between you and your late brother you formed some band ... and the guitar solo in - incredible ! ( 40mins in this video ).,Mixed,1,1,2
15061,0,3370575305,sharpykev0604,2018-04-19,There is a difference between a clean and a dirty flood apparently ! The clean flood quickly and us a real chance of a quick recovery ! All on course all been well,Mixed,1,2,0
15090,29,21192808,jamesdeacon,2018-04-19,Loving the - listening yesterday and have been binge listening . I ’ m 27 and so many flooding back ( although less period anxiety admittedly ). Inspired me to put together a inspired 05 / 06 :,Mixed,1,2,0
15096,35,203950382,iansearle,2018-04-19,"Urgent call from the wife at work yesterday , “ The pipe that the water butt broken . If it the patio will flood !” Got a felling this will not be a problem today !",Mixed,1,1,1
15097,36,142012778,bccletts,2018-04-19,"Wrong , I ' built at least 3 that we totally to go under water at least 1 week in every year , or for the 50 / 100 year flood event & ; road to Holy Island goes under water twice daily . Great quick & ; dirty way to get across a busy road or rail line .",Mixed,2,1,1
15123,9,152805197,roshbeth,2021-08-03,"Checked all the sea & ; surface water flooding before my new place here in - a wonderful EU initiative of all member . There ' s one for , but sadly now unlikely to be kept up - . A benefit - freedom to be flooded out of your home !",Mixed,1,2,1
15221,4,705849229244284929,louisethorne5,2018-07-09,Watching Critical : Inside Intensive Care . Heartbreaking and flooding back ! We were one of the lucky . So very grateful to our amazing and it ’ s heroic staff .,Mixed,1,3,0
15225,8,303999750,andynbrown16,2018-07-09,Well with this recommendation from this is definitely going in my ‘ to read ’ list . Third sector a key part of flood risk ; & ; from .,Mixed,1,1,2
15245,28,2922619011,kerryannewilde,2018-07-09,On this point I fully agree with ( shock & ; hear you say ) is just a number of management which will help with flooding . To totally the landscape is not conducive to modern day society and also our history !,Mixed,1,1,0
15257,40,890664862006771712,goingoffensive,2018-07-09,"My friend , I am from and was living in East when great of 2006 . So dont tell me about learning . Its been 12 , and have been seeing this rain water since 1978 . Tell us how this issue can resolve . Dont just play blame game .",Mixed,1,1,3
15259,0,293063617,drfw,2018-12-30,They decided people ceilidh music must be that lot so blocked the to try and flood the place . Their team won a match . Some of the were of their own . Not a good look to call an irreligious astrophysicist a thick,Mixed,2,1,1
15264,5,2503849297,olivergburke,2018-12-30,"Protecting against flooding was not why up to “ grow your income ” 2013 . Then , focus was feeding the plant , which 600 , 000 fuel / yr . willow ’ s role as flood barrier was “ a happy ”",Mixed,1,1,1
15266,7,874552727963131904,cccampaign_irl,2018-12-30,flooding in that a number of Coffee only serving in disposable between & ; New Year . Excuse : dishwasher is broken from several ... more likely trying to dispose of all the single use Coffee they ordered .,Mixed,1,1,2
