Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count
13711,3,69309919,carpettheatre,2017-05-04,The Flood ' Fantastic unique experience - Brilliant concept - thought provoking - Very cleverly written - Insightful ' 5 - 6 May,Positive,0,1,0
13712,4,261288408,jakemcguinness,2017-05-04,"be in when Tammy goes , what an absolute hero he will forever be",Positive,0,1,0
13713,5,69309919,carpettheatre,2017-05-04,The Flood - play in the dark 5 - 6 May ' Fantastic unique experience - Brilliant concept - Insightful ',Positive,0,1,0
13714,6,69309919,carpettheatre,2017-05-04,The Flood - play in the dark 5 - 6 May ' Fantastic unique experience - Brilliant concept - Insightful ',Positive,0,1,0
13715,7,607056315,gcussons,2017-05-04,Flood management or conservation would be great,Positive,0,1,0
13716,8,244149327,leonc1963,2017-05-04,"What better way to get the voting public into aristocratic mood than flood with royalty news , Nice try not working here JC4PM",Positive,0,1,0
13723,2,24971186,salfordrev,2020-09-27,How predictable was this ? flood streets after ' ' new 10pm time,Positive,0,1,1
13726,5,175167431,earthles,2020-09-27,"Consult 1968 Thanks a million , … That ’ s such a beautiful & ; cherishing thing to say Please may I dedicate your inspiring support & ; uplifting accolade to our Flood Warden , Rob … Who is a man beyond measure in my",Positive,0,3,0
13727,6,175167431,earthles,2020-09-27,Consult Bravo I ’ Rob our Flood Warden ~ who does so much voluntary work for our town why he does so much for little return He ’ s a man of few & ; as we both get as ‘ do - ’~ it ’ s not for or His answer ? “ it ’ s there to be done ”,Positive,0,1,2
13730,9,1351509822,geekgirlbookwrm,2020-09-27,Tonight at 8 : 30pm join me and some teens in the Showcase Event on their as I run From The Flood . Back to the 90s baby !,Positive,0,1,1
13735,14,311350842,sjackaman,2020-09-27,"Extra to help with Flood resilience - with the boarding fitted by - won ’ t stop the water coming in , but will make easier to manage with the & ; keep the water cleaner flooding flood2020 thanks for the advice",Positive,0,2,0
13743,3,36671291,mrnigelthompson,2021-02-13,Good times eh ? I thought you were going to mention going to to check on flooding ...!,Positive,0,1,1
13747,7,842403350515724293,alisonpgapro,2021-02-13,"Trip to my golf hut today , that ' s the it ' s been so far . The out on the range had frozen over so much I was able to do some skating , with a slight wobble :)) I spend most of my time there on sequence , segment control and golf endurance , take a look I this feed .",Positive,0,1,1
13748,8,85847506,dunjamon,2021-02-13,"for my . , land garden for fun so running out under the fence into the at the back",Positive,0,1,1
13759,1,56698209,lib_dem_dan,2017-04-29,Great to be out our election Citizen in Mid and admiring the impressive flood .,Positive,0,1,0
13762,4,19592509,alexlj,2017-04-29,Husband & ; I in of watching . Wonderful and well done to everyone involved,Positive,0,1,2
13764,6,1941976704,kaymealing_x,2017-04-29,After of .. on a positive note you absolutely flawless in tonight ' s casualty Love this screen shot,Positive,0,1,1
13777,19,562347146,williamglynnehu,2017-04-29,Your and my would cause a flood : if only we could be sure they would be happy ................!,Positive,0,1,0
13783,25,139462055,albertfeynman,2017-04-29,"make them supersonic = no flooding , zero heating cost , TRICKLE CHARGING ON ALL solar / , ~ Good Luck !!",Positive,0,1,0
13789,31,1163716682,andrewbruce97,2017-04-29,"Nice touch from , Sweet Caroline on the PA system - the from last come flooding back !",Positive,0,1,0
13794,36,307930952,shafiqjpeg,2017-04-29,finally got a little time to enjoy the flood of new music this week ! / huge love for all the …,Positive,0,2,0
13804,6,790840516313243648,tobymoyse_sg,2018-10-17,"Trainee surveyor well , his first precise level run to 0 . 00007m ! Survey Progress Training Flooding",Positive,0,1,2
13816,0,79854261,jarrook,2020-06-14,B is and it ’ s brought ‘ Here ’ s to Everything ’ flooding back . What a song !,Positive,0,1,1
13822,6,26380388,franhesketh,2020-06-14,"One of these for every street , would probably sort out 90 % of flooding , and look good too",Positive,0,1,0
13824,8,1056468735647760385,callum_nowacki,2020-06-14,That high note is musical genius . It ’ s like she ’ s finally beaten her and the positivity is flooding back in,Positive,0,2,0
13828,12,1214887855,wheat_daddy,2020-06-14,Ward91 huge last winter but despite this he ’ s positive . Please support him and order some delicious for this ’ s . I can vouch for them and I ’ m fussy !!,Positive,0,2,1
13837,1,163617860,anniebarnes45,2019-04-10,"In of watching the rocking horse transformation , I adore this .",Positive,0,1,0
13838,2,23750836,fullbeem,2019-04-10,"God dam flood have , 4 now for - we move on",Positive,0,1,0
13845,9,869666172551278598,menopausalmave,2019-04-10,"Interesting informative listen 14mins in regarding flooding , heavy bleeding .",Positive,0,1,0
13849,1,970786112,bethdeak,2022-01-20,"Amazing ! Any help love the idea of across . I am a big advocate of flooding our surroundings with & ; about & ; . We need visible & ; obvious to remind us all to make , interact & ; keep well ️",Positive,0,3,4
13851,3,581807264,networkraileus,2022-01-20,Check out this amazing of our recent work to protect the railway in from flooding During a 9 day closure between & ; we track drainage This more reliable for & ;,Positive,0,2,0
13854,6,32992272,mattflipflop,2022-01-20,"loving the Barbed wireless show , massive flooding back",Positive,0,1,0
13868,10,136997089,arsinoi_riida,2021-05-17,Funny thing is that the sun is so strong that in 10 + it the and then they almost flood from the next rainfall .,Positive,0,1,0
13869,11,2474956162,suesuesull1_sue,2021-05-17,"Thunder , lightening , flooding .... and now it ’ s brilliant sunshine with blue skies !! Typical weather !!",Positive,0,2,1
13871,13,809353867263676416,adambaylissea,2021-05-17,Brilliant explanation of the Flood terminology It what 1 in 100 really and the risk into perspective for everyone .,Positive,0,1,0
13876,18,1747879526,belfastbooks,2021-05-17,"Was a chat with a charity bookseller over south way and their business is massively down . That ’ s the same as us here , but thankfully we have as well as our , as people are not flooding back to in the to sustain them .",Positive,0,1,1
13878,20,2882680385,volunteersenpa,2021-05-17,Hear the fascinating story of the Flood brought to life on our Flood walk this .,Positive,0,1,0
13879,0,27645239,jmagarrett,2017-11-10,"R . E . M . have re - Automatic For The People , so tonight I the whole record . Within , childhood flood my mind - I ' m back in , sitting in my brother ' s room , listening to the Hi - Fi and singing along . Here , now , I have the very same .",Positive,0,1,5
13881,2,570064843,amyl_iom,2017-11-10,That bathroom flooding scene is pure hilarity !,Positive,0,1,0
13885,6,26978323,jo_ftc,2017-11-10,"Great day with our sustainable to flood risk , by a screening of",Positive,0,1,0
13891,12,4890175156,lfinancenetwork,2017-11-10,"We are excited to announce a day event to take place in National University of , as part of AMBITION ! Guest : , stock , and Mark Flood Register your interest !: ‍",Positive,0,1,1
13896,17,752597634767093761,kevinboxermoran,2017-11-10,First phase of € 6m flood relief in - I have on a personal commitment I gave to the people of when I was to - hugely day,Positive,0,1,0
13898,19,2786390297,globaldroneltd,2017-11-10,Job 2 of 4 ... of progress on the Flood Prevention Scheme . Went with a phantom4pro on this one .,Positive,0,1,2
13901,2,2715430638,leigh3rachel,2018-07-13,hopefully school will flood and we won ' t have to go in,Positive,0,1,0
13902,3,3035523173,bevsfitnessuk,2018-07-13,It down in this afternoon Ben . Flash flooding around,Positive,0,1,1
13922,23,262072901,pritch413,2018-07-13,Hope the river ’ t flood,Positive,0,1,0
13923,24,1289009533,nr100ap,2018-07-13,not according to they ’ re loving this . Let ’ s really get in their and talk to the mainly how media . These are the very that think we can flood our country with . It ’ t matter it would just keep going,Positive,0,1,3
13925,26,592231875,jeanninecollist,2018-07-13,"️ Love my MAGIC ️ Everyday without Fail The Premium contain the essence of 30 of , , and in a capsule ! They flood your …",Positive,0,1,1
13926,27,175160092,crosstownstudio,2018-07-13,"Check out the latest release from ‘ After The Flood ’ ( This talented group , led by neilcampbell8 this epic this week !…",Positive,0,1,0
13930,31,68665118,grahamcoulson,2018-07-13,smashing the 2 min pitch for from our Flooding Data ! Delightful of in raw sewerage ... thanks for that Mike ! InnovationFestival18,Positive,0,3,1
13935,36,955212886791610372,react_volunteer,2018-07-13,FORTHCOMING PROJECT - We are delighted to be to in to assist to complete phase 2 of the drainage & ; conservation project that we this year . flood relief project,Positive,0,2,1
13941,2,230251704,coffeefox92,2019-01-29,I love so many but just cant pick a main i draw a character for all of them and they all come flooding in as i get into bed,Positive,0,1,0
13943,4,609425569,at_lilysateden,2019-01-29,what an amazing episode in of ️️️,Positive,0,1,0
13947,8,1655393910,kellyagolds,2019-01-29,Talking asset management with our mechanical and electrical . These are the people that help move water to where people need it ! Whether that ’ s away for flood protection or to us for water needs ! Clever people !,Positive,0,3,1
13956,17,2774442242,stocksrugby,2019-01-29,"️ night training ️ Senior training tonight on Pitch 2 , 6 : 30pm start ! The will be open , the will be on and the flood will be shinning bright !!! Might fine , mighty fine .",Positive,0,1,2
13957,18,755692224,kpnuts2399,2019-01-29,Dan and I just talk in and I love it because he me rather than being like “ what ? What do you mean flood ?” He,Positive,0,1,2
13963,5,69300858,marketingincork,2019-11-29,"I ’ m in after that , what a lovely surprise for from Cork , well done",Positive,0,1,0
13964,6,201337201,gregknight77,2019-11-29,I ’ m in of . will never be the same but I pray to cod we ’ work together again . I ’ stop carping on about it now . Good luck at the new plaice .,Positive,0,2,2
14006,48,296174206,mrsk3r,2019-11-29,Never a dull moment for me !! We were blessed with the weather this morning while showing Chair of around Flood Alleviation Scheme .,Positive,0,2,0
14043,85,161258303,opwireland,2019-11-29,"Today in , Minister met with from to discuss ongoing to deal with various flooding and announce additional Flood Relief for the County . Full",Positive,0,1,1
14049,91,2992938923,eyewearty,2019-11-29,Well this just done me over ! Lots of flood back from magic of watching E . T . as a child ... Time for 2 me ? for YES Like for NO ET2,Positive,0,2,4
14058,100,570841463,daily_devon,2019-11-29,"in East : Improving infrastructure , flood defence and as a film",Positive,0,1,0
14089,131,2341875554,forageaid,2019-11-29,Silage and by flooding sometimes can be used to feed livestock . are running this interesting next to give some advice .,Positive,0,1,1
14092,134,829793053,beaton_bruce,2019-11-29,An interesting graphic showing the spread of our major river . Would be interesting to see the historic deforestation and development in the inland and the effect on current flooding,Positive,0,2,0
14120,162,885201439550844931,je_dna,2019-11-29,"most of the time , the overwhelming flood of information showing doing exceptional drive us to aspire to more , to work harder at our and stuff which is ordinarily a good thing . But when we don ' t end up GREAT in those , what to the rush of",Positive,0,2,0
14128,0,239555645,nealerichmond,2021-06-08,Flood Fine decision .,Positive,0,1,0
14129,1,18065631,craignattress,2021-06-07,Great to see the coming together . Sure to help the roll out flood alleviation and .,Positive,0,2,0
14148,7,83430424,jonr43,2018-04-03,"Flood in so it ’ s not going down yet !! should make Hazelwood interesting on , in might be an option",Positive,0,1,1
14160,19,242682901,joyjoygi,2018-04-03,A Flood to you both ️,Positive,0,1,0
14171,30,20255969,hannahdenise91,2018-04-03,This is the most heartbreaking thing I ’ ever . In of su2c,Positive,0,1,1
14174,33,24624399,dolly2racer,2018-04-03,River life .,Positive,0,1,0
14175,34,324275130,jacqsj,2018-04-03,If the sign closed due to flooding probably best not to drive on over the sign,Positive,0,1,0
14179,38,2871160701,clitheroe_fire,2018-04-03,"1 pump today to an , then went into to check up on the of last nights flooding that they spent around 5 water to protect property",Positive,0,1,0
14182,41,2391164419,ellastearn,2018-04-03,Riverside Walk ... Diversion But wow - beautiful evening ! ️ Worcester Flooding,Positive,0,1,2
14183,42,142028827,johnyg49,2018-04-03,A Flood to you both,Positive,0,1,0
14196,4,1359239426346475523,lynseyyeomans,2021-08-19,charity Thank you so much for this essential training to our wonderful staff . It me with pride to see it flood my twitter . Excited to lead change in care of people with Learning and autism within .,Positive,0,3,0
14201,9,303999750,andynbrown16,2021-08-19,Been out looking at site of hopefully future for raised ( 1st floor !) flood . of tricky for us to work out before we know if it ’ s a goer or not .,Positive,0,1,1
14213,1,1280168406747156483,davidhartley_,2022-07-09,""" The flood defence in York worked well until it "" Truss Or "" I love and everything he and does is "" ...",Positive,0,1,0
14218,6,264735929,tynetom,2022-07-09,"Going to have put my up after that . Neck is feeling it after supporting giant cat head on a long pole attached to a skate helmet . flooding back of my career with a Hill Mas Band in the late 90 ' s , just with less rum .",Positive,0,2,1
14222,10,2328220043,customirishtour,2022-07-09,A view inside the beautiful passage tomb in . this morning as natural light this beautiful Neolithic passage tomb . I hope you enjoy the photo . See 🇮🇪 your way with Custom .,Positive,0,3,1
14225,0,461891066,jillmoir79,2019-10-04,"I ’ m not crying , you are ... i am ... every time without fail ...",Positive,0,1,2
14228,3,1490177190,stickybrandjam,2019-10-04,We ’ been helping Mem get ready for . This flooding meant we had to tweak our and as the site . Kudos to the team for sheer determination & ; for their flexibility in helping us get the site prepared,Positive,0,3,1
14233,8,73607873,peterdroberts,2019-10-04,to flood my kitchen,Positive,0,1,0
14251,26,2979965537,cathy_bug,2019-10-04,"Design I agree . Just had a walk on the , and it ' s lovely to see the water flooding the .",Positive,0,1,1
14252,27,21085075,maldickenson,2019-10-04,"Great piece on Sally on 2 at the moment . They just , Commonwealth 86 in came flooding back .",Positive,0,1,1
14253,28,955358192137048064,kristin60253509,2019-10-04,Yes indeed . But here in it was like a damp squib . Everyone prepared for & ; power then just rain & ; not as bad as .,Positive,0,1,4
14265,0,231391728,the3js04,2017-04-10,The day El become a ! Genuinely delighted for him . Hope the flood open for him now . seve60,Positive,0,2,2
14266,1,24933110,hpsaucey,2017-04-09,When you suddenly smell the smell of someone you love and come flooding back,Positive,0,1,0
14284,3,256900125,keenerclassics,2020-07-19,Nowhere a strong man I love by flooding or something ...?! ’ t really seem to make much sense unless I ’ m missing something !,Positive,0,1,1
14287,6,19903774,effielou,2020-07-19,"Finally getting round to watching in Guernsey .. Many childhood flooding back , I want some Guernsey Gauche , and I ' been fishing on the same boat where I caught a 13lb turbot when I was 13 .",Positive,0,2,0
14295,3,2901389398,millicenti12345,2020-05-24,The rainbow for all time as a symbol of God ' s promise that never again would he wash the away in a flood . Nowhere in the it say it ' s a symbol of .,Positive,0,1,1
14299,7,1026067134,jt20john,2020-05-24,"Let ' s start a just giving page to assist another hero , millions will flood in",Positive,0,1,0
14300,8,837435381012398082,giddings3_g,2020-05-24,I ! create thriving . They help reduce flooding and help capture carbon . And they do all this for free ! Add your name to support an beaver strategy,Positive,0,4,1
14301,9,139326214,andrewb1970,2020-05-24,"Love this album . Not for a time , but it ' s coming flooding back already .",Positive,0,1,1
14304,12,19392878,maricarjagger,2020-05-24,Another sunny day . I sure love living in even though of flooding a few made me slightly uncomfortable .,Positive,0,1,1
14312,20,625897674,mcguinness_d,2020-05-24,This should flood social media care to please solidarity with the Great Public,Positive,0,1,0
14326,34,2901389398,millicenti12345,2020-05-24,The rainbow for all time as a symbol of God ' s promise that never again would he wash the away in a flood . Nowhere in the it say it ' s a symbol of .,Positive,0,1,1
14330,38,1026067134,jt20john,2020-05-24,"Let ' s start a just giving page to assist another hero , millions will flood in",Positive,0,1,0
14331,39,837435381012398082,giddings3_g,2020-05-24,I ! create thriving . They help reduce flooding and help capture carbon . And they do all this for free ! Add your name to support an beaver strategy,Positive,0,4,1
14332,40,139326214,andrewb1970,2020-05-24,"Love this album . Not for a time , but it ' s coming flooding back already .",Positive,0,1,1
14335,43,19392878,maricarjagger,2020-05-24,Another sunny day . I sure love living in even though of flooding a few made me slightly uncomfortable .,Positive,0,1,1
14350,0,197074097,jon_m_green,2020-09-07,House progress . : Got new cable set up ; huge of plastering done : minor flooding in multiple .,Positive,0,1,2
14353,4,637191127,lancasterjane13,2020-09-07,A lovely sunset cruise tonight at 6pm with around . at her best - a bit choppy as it was high tide and the sea was flooding .,Positive,0,2,0
14359,10,1112467617497972738,dom_flood,2020-09-07,Just a joke with my mate buddy no need to be,Positive,0,1,0
14363,14,1135823406811758592,unitedstanley,2020-09-07,Squad is for the U23s fixture tomorrow evening under the flood at County . Wisdom would really like the support tomorrow evening for 815pm kick off . Proudly by West Auto,Positive,0,2,1
14368,19,246324373,floodmary,2020-09-07,"Off to film in today . done a proper ' belt and braces ' job on her ground floor flat . Trying to keep as much floodwater out as she possibly can & ; also made her home flood recoverable , so she can get back home sooner , if she does flood again .",Positive,0,2,2
14371,0,204066027,niallcarney,2021-01-23,Day by day Lough is rising . Our home house and if not immediately will be flooded . The community of will be . have lived here . Action urgently flooding water,Positive,0,1,4
14374,3,3405984730,imagewich,2021-01-23,"Massive thanks to the , massive down to .",Positive,0,1,0
14377,6,874212954,nualahadley,2021-01-23,Little bit of water today when I went to turn the out ! Luckily only on the and not in our lovely home . Hopefully starting to recede now flooding,Positive,0,2,1
14378,7,1931252316,flood_ronan,2021-01-23,I thought some of the in 2 AD were alright too but I might be a bit . Great days with great people in all of 1,Positive,0,1,1
14379,8,1931252316,flood_ronan,2021-01-23,An Officer in 4 AD did likewise on career in the Arty School,Positive,0,1,0
14380,9,2760739002,thedarylsharp,2021-01-23,I read somewhere that upstream in they were going to dig out the river bed to help combat this . Would this not be an option along the section . I it ' t be cheap but flood don ' t remove the issue just push it further down stream .,Positive,0,1,2
14382,11,331225733,leesb1977,2021-01-23,"My superb little school been by flooding this week , if anyone can help by simply this or on the page ,( see previous ) it would be very much .️️",Positive,0,1,0
14383,12,36339390,minx2008,2021-01-23,the whole series today and was in for most of the last three . Amazing .,Positive,0,1,1
14385,0,478038316,psyceiiium,2017-09-07,"Freedom , After the Flood , Supreme , Surprise Ending solo + w / Frank Ocean , Today , DRUM LIFE , Keyed , Porcelain Doll , One Thing , Fear of Flying",Positive,0,1,0
14388,3,248887505,robhedge,2017-09-07,", yes ! From Broadway flood alleviation site : hopefully heading to you at some point , so you ' have the pleasure of straining your !",Positive,0,1,1
14390,5,718769619,cdl450tvr,2017-09-07,of my ' 85 XR2 come flooding back . Classic car but still Cool Car,Positive,0,1,1
14398,13,343941735,russty1962,2017-09-07,"TRUMP ! !! FIRE , . THE WRATH OF GOD IS UPON YOU .!!!!!!",Positive,0,1,2
14402,17,213671932,lyonnelove,2017-09-07,Oh my god I ' m in of at finale . So powerful and important . Please renew this incredible show .,Positive,0,2,1
14405,20,2987116607,dcsdcouncil,2017-09-07,Important update on flood clean up from,Positive,0,1,0
14408,23,3224799894,haroldo_hr,2017-09-07,Touring some of the new flood around Hull . working with to protect and .,Positive,0,1,1
14418,2,302750596,ninscrystal,2017-05-24,Yes lots of flooding ! All drying now thank god . how ' s your weather ?,Positive,0,1,2
14420,4,739102841680302080,saviourmedical,2017-05-24,EXCITING NEWS ...... are you involved in water or flood rescue ? New product coming very soon . Watch this space .,Positive,0,2,2
14422,6,516575853,gowiththef1ow,2017-05-24,Excited to spend few days on new grant flood forecasting wireless,Positive,0,1,0
14424,8,221198126,albertchen_cws,2017-05-24,More interesting about flooding,Positive,0,1,0
14426,10,133177389,grazie6000,2017-05-24,"Again I support that view BUT if the , Green and Labour have any say they will FLOOD us with more of the same",Positive,0,1,0
14428,12,847764344,redbinz,2017-05-24,& ; bless you both for not falling apart with these . I ' m in of . My 8yr baby to go,Positive,0,2,2
14456,25,21744401,berwyn_vaughan,2020-02-20,I would like to thank for doing this as I live in the and seen first hand the devastation the have . If anyone can spare even just a pound as they say every little . It ' s much and will go a long way,Positive,0,1,2
14469,38,107231948,meganewswest,2020-02-20,Wow ! we all love an idiot ...,Positive,0,2,0
14477,6,2288815953,lynpaul6,2022-05-14,In of listening to absolutely love it !!! Eurovision2022,Positive,0,1,1
14480,9,53417609,jamesaldridge4,2022-05-14,"Enjoying reading ’ s work . w links to planetary health ( flood mitigation , carbon capture ). Interesting w project & ; food for thought for research too ! think I need to visit !",Positive,0,3,2
14484,13,21348792,antallan,2022-05-14,"Science ’ t really work like that ; it ’ s that evolution is the best explanation for a flood of in formation . But , there is one piece that an “ emotional ” impact , as it confirmed something in Origin , & ; was discovered in his lifetime .",Positive,0,2,2
14486,15,1073926088412315649,theeddiedebs,2022-05-14,"We have only 2 ( rainy / dry ) yet we ’ re ill prepared and always caught in . To be honest , we just ’ t ready to bring change",Positive,0,1,1
14493,4,3295056591,sherrianne1981,2020-12-20,Flood Twitter with face . Let ’ s help bring him home for,Positive,0,1,1
14498,9,852962953,imcdavid,2020-12-20,I to miss the afternoon and have a lovely afternoon flight in G - from . Great and nice to use runway 18 for a change . Hopefully the flooding will recede soon .,Positive,0,3,0
14509,7,452093129,johnpnewman1,2021-06-27,Flooding allotment plot flooded evening but I was lucky as there are so ( ?) that you ’ t see too much of the flood sludge !,Positive,0,1,0
14525,7,38172764,rugbyplayersire,2018-04-23,"The ’ s 7s Player of the Year for the RugbyAwards18 are ... Flood , Baxter & ; Lucy ! Well done to all",Positive,0,1,3
14527,9,182966596,panyyo1,2018-04-23,Just mine reasonably happy despite the winter flooding,Positive,0,1,0
14538,6,146557449,lakesandmore,2017-02-20,Really looking forward to seeing tomorrow - 1st to come & ; raise moral & ; money for flood recovery thank you x,Positive,0,2,1
14546,14,833761585,aquobex,2017-02-20,The great team who are supporting our to examine flood damage on building,Positive,0,1,0
14553,1,70248716,damianfog,2020-01-30,Fantastic practical science & ; sense just on your show with virologist professor on . All connect to . Don ’ t flood your & ; with common & ; flu .,Positive,0,1,5
14556,4,6262792,pepetideo,2020-01-30,A win - win to US that a new export market without any really competition from and a win / loose to EU that will have to deal with a that will need to be checked to insure their market remains from sub par US flooding it ' s market,Positive,0,1,0
14559,7,239557390,rachprof,2020-01-30,' of change ': on National Trust land to ease flooding risk,Positive,0,1,0
14567,15,804853244,uptonhousesch,2020-01-30,The flood are up and already making an impact at our after school club . Thank you,Positive,0,1,1
14570,18,1306700702,rebeccacarrotte,2020-01-30,Excellent set of from forum & ; at frm2020 & ; empirical data on in the / Tweed catchment . Working together on hydrology flooding & ;,Positive,0,1,3
14578,26,703978154474524672,fergal_flood_,2020-01-30,Fair to in the way she handled this situation,Positive,0,1,0
14579,27,1306700702,rebeccacarrotte,2020-01-30,thanks for your presentation to frm2020 this morning flooding,Positive,0,1,0
14580,28,1306700702,rebeccacarrotte,2020-01-30,Brilliant to hear from schoolstrike4climate youth at frm2020 . Passionate to a conference hall in person and by video . Their message is clear . We need to work together & ; act faster on flooding & ;,Positive,0,3,2
14593,1,1052573420309757952,markcdavies1,2020-11-30,Natural flood mitigation . I would like some .,Positive,0,1,1
14596,4,806453857,beroram,2020-11-30,Totally agreed ... we need to flood social media of 24 / 7 and most of all Stay Together Together as justice will prevail Unity Warriors4SSR,Positive,0,1,1
14600,8,390954813,cremecook26,2020-11-30,"Just finished my first ' post covid - 19 ' assessment , and how much knowledge came flooding back . Nice doing some bread and butter , and equipment issue - to support recovery , after a long spell in hospital",Positive,0,1,1
14607,15,562894806,dawlishchief,2020-11-30,A good post statement at last . to get for flooding & ; planting instead of land area . A good move but is it just an attempt to replace the up by HS2 & ; of new housing ?,Positive,0,2,3
14610,18,1421788836,daretoaaron,2020-11-30,it ’ s crazy how finding old you forgot make you happy ! the that come flooding in,Positive,0,1,1
14611,0,1164522044526084097,jacquel96397505,2022-06-05,We have been so lucky with our hour of need it was good also the queen ' s father was our monarch at the time of war in this country our only mistake been to flood our with people who dislike our wonderful country hence the Tony Blair and labour me .,Positive,0,1,0
14623,12,198882632,dubloony,2022-06-04,"There ' s 10 of wheat left , grain all over the world affected by flood , drought & ; war . We ' out on geography but overseas & ; animal feed reduced , agriculture on this island impacted this year . We need to collectively cop on fast .",Positive,0,1,4
14633,3,20509060,anguslyon14,2017-11-30,Just put by Skunk on ... 1997 just came flooding back to me !! I love that album .. you are incredibly !,Positive,0,2,2
14634,4,106150084,tomdelasa,2017-11-30,"Eriksen1557 “ Here is love , vast as the ocean , Loving kindness as a flood , When the Prince of Life , our ransom ,. Shed for us His precious blood .”",Positive,0,2,0
14641,11,828754806839848962,jessmerriman98,2017-11-30,Stumbling across old is the best feeling in the world all the come flooding back ️️️️️️,Positive,0,1,0
14642,12,570841463,daily_devon,2017-11-30,flood scheme works finished,Positive,0,1,0
14648,18,107754203,michaelcranston,2017-11-30,Will be interesting to compare these research with those recently as part of the study into the effectiveness of flood warning in,Positive,0,1,0
14651,21,434417631,zoe_hooton,2017-11-30,Thank you to everyone whose donated so far to my friend who lost her collection in the huge thanks to waiting on a few more before them to her,Positive,0,1,0
14663,9,76963073,paulhayesman,2017-01-30,Flood now they have me a small trophy they won this year . Small recompense .,Positive,0,1,1
14664,10,336985254,jimsavege,2017-01-30,A grand start to the week seeing first hand the steady progress on flood protection scheme - Important investment .,Positive,0,1,0
14666,12,310303220,scottoharden,2017-01-30,"Do you mean "" Are the flooding back thanks to our supreme leader ? Must we show our gratitude as he ""? Or what ?",Positive,0,1,2
14667,13,58947703,betterbyfar,2017-01-30,Mound full and still people . flooding in . Nicely .,Positive,0,1,2
14670,16,20762178,varcarus,2017-01-30,"But to mass and mass will cause more and more and to flood the game , not forget its faster n easier then vorago",Positive,0,1,0
14679,5,902181896184090643,wesley_ceiron18,2018-06-08,"Not the point mate . The standard of football is much better , seen the of Barry town ? They ’ re considerably lower . If where to lower the for / they would benefit more from it money wise and would see the next generation of flood through",Positive,0,2,2
14680,6,2651829384,montevidian,2018-06-08,extreme care on N62 approach to from Birr also in town at the approach flooding n62,Positive,0,1,0
14693,19,923593701854732288,angryaboutbikes,2018-06-08,daw The to rescue the ship when sewage flood the and incapacitate the crew,Positive,0,1,0
14700,26,24772975,hayles_d,2018-06-08,It was amazing . I NEVER cry at the but had me in !!,Positive,0,1,1
14701,27,705125940569968641,halfpennykerry,2018-06-08,Totally agree Mark just yesterday I was told that an Installer said the only difference between a door and a Flood Door is more . You crack on mate,Positive,0,1,1
14708,5,867794854486716416,khaledwka,2022-06-12,Thank you Flood for your support . We appreciate any help with promotion . Here is an update on about and how we are going to continue helping Those in need .,Positive,0,3,0
14709,6,1439550153766092802,khaledstofsyria,2022-06-12,Flood Thank you Flood for your support . Last night ' s update on about what we are going to do when we get the truck . Please Reed,Positive,0,1,2
14713,3,214618600,andrewthecub,2020-11-26,"According to the flood in my feed , via other Social Media , there ’ s a celebration in the . Thanks for to wish us all a , “ Happy Guy ’ night !” ( 5th , by the way ) Thanksgiving",Positive,0,2,2
14716,6,94134202,therealdjnik,2020-11-26,Why do you always do it to me . I ’ m a 51 year old big arse hairy bloke but I ’ m in of . Thank you for doing what you do .,Positive,0,1,2
14719,9,123933889,thomasforth,2020-11-26,"High demand for in flooding and water management in that region of land , excellent national visa , and a huge national push on open data and digital government ,... ,...",Positive,0,1,0
14724,14,2680865327,izzygraywriter,2020-11-26,"Working on a new script in bed while the mannie a play by Zoom in the next room got me thinking ... 2020 may have hit the hard , but creativity is one thing covid take . Bring on the day we can flood those with life again .",Positive,0,1,2
14735,5,1931252316,flood_ronan,2019-03-22,D Yea a pretty good moment from today alright !,Positive,0,1,0
14737,7,1931252316,flood_ronan,2019-03-22,Sam & ; rocking it out for Conference,Positive,0,1,1
14749,19,20067398,wheatabeat,2019-03-22,Flood alert ! Impending of,Positive,0,1,1
14755,5,1107638266151518208,dorunning19,2020-01-26,"The show over the sea is spectacular , another real high ! The more we talk about it the more a brilliant day comes flooding back !",Positive,0,2,0
14766,16,787225924722974721,sapphofem,2020-01-26,Sobering on the impact of flooding on community of,Positive,0,1,0
14775,5,28145636,judejelliott,2017-01-26,Brushing up on my knowledge in prep for the new job ... it ' s been a couple of but it ' s flooding back,Positive,0,1,1
14777,7,1205559547,wheelertara,2017-01-26,Also useful to have some inspiration for when all the flooding because we did nothing about climate change .,Positive,0,1,0
14782,12,383888007,cotterillcivils,2017-01-26,"Check out our new Flood Defense product , Box barrier ! Quick deployment and year after year ! Visit for more !",Positive,0,1,2
14784,14,47331384,envagency,2017-01-26,"You can sign up to free flood or by phone . Stay safe if it , stay",Positive,0,1,1
14787,17,479315269,mazza10000,2017-01-26,epic to put Titanic music to that magical goal ! Now in of !!,Positive,0,1,1
14788,18,178489857,nickswarb,2017-01-26,The Great Flood in . Oh wow .,Positive,0,2,0
14789,19,26564436,cannonhillpark,2017-01-26,Bund to protect flood area : funded for,Positive,0,1,0
14790,20,754841556,laanduk,2017-01-26,"will aim to highlight importance of on our health and , flood resilience and our",Positive,0,1,0
14797,2,1931252316,flood_ronan,2017-11-26,it all really !,Positive,0,1,0
