,user_id,username,date,tweet
2,1241849723964850180,ecovasa,2021-02-10,"with the move , the flood !!!! Let it begin !!! $ is power"
3,730858675632541697,capriccioqu4,2021-02-10,local badger from found clinging to a tree and wow she had two
4,3446146816,riverlevelsuk,2021-02-10,Flood Alert : Upper River Hull catchment 21 : 16 10
5,87564998,jasonchambersph,2021-02-10,"Maybe just rotten , I ’ m not sure if the water comes up that high in full flood ."
6,296174206,mrsk3r,2021-02-10,"Check out the new flood resilience grant from big available , follow the link and find out more , let ’ s make as flood resilient as possible"
7,296174206,mrsk3r,2021-02-10,"I ’ m not going to lie , I ’ m a g & ; t , no flood in sight for and no Zoom tonight"
8,153451500,redmillshorse,2021-02-10,Have you got Breeder of the Month Ken Flood
9,352161422,holliday_m,2021-02-10,"beautiful scenery in our by flood water splashing up , picture taken by"
10,366247843,severnsearcher,2021-02-10,"Super photograph is that the lower in flood , or the ?"
11,4141179856,kevinvigars,2021-02-10,Seen a trickle of coming through over last few days . Today a flood of . Thank you
0,18515428,bromley001,2022-06-28,"Don ' t get me wrong , I don ' t like it weak . In fact , that ' s why I always did it that way - so I could see the flavour flooding out of the bag , and see how strong it is . I like a good He - Man tan colour to my tea ."
1,1410634180350857223,man61_old,2022-06-27,"If the Dutch , they could feed the world . If we had the we would flood it in a week ."
2,1177680223174832128,prince_m2003,2022-06-27,"the nostalgia flooding back in , it proper good"
3,1508451837355216901,artiethequizzer,2022-06-27,"Wolfhound A figment of ' s warped imagination . He and his merry band of don ' t believe in truth get in the way of a good story . He went to the Willie school of drama , where he was taught to cry a flood of while speaking in Parliament ."
4,283087380,jamiegordon,2022-06-27,I was the tribute to tonight thought I ’ d be in but it was a truly joyous and uplifting celebration for a remarkable man . to all involved . ️
5,1618376431,dalehall1964,2022-06-27,"And , by the way , I ' m one of the least superior people on here pal . Twitter is a hotbed for discussion ' t it ? If you reply with "" yes , you are !"" then the flood are open are they not ?"
6,600322296,ruaineb,2022-06-27,ie Well said before too long the they flood in at like the you will be desperate to cap them through strain on
7,293552538,the_middle_bit,2022-06-27,I ' m sure there ' be a load of unsold Jubilee tat with conveniently stickers flooding soon enough . ' 1st anniversary ' on it
8,303999750,andynbrown16,2022-06-27,Great to see more people the magic of one of the best ’ s of a ‘ ’ site . for people ; wildlife ; flood & ; water quality . !
9,379717427,mlsterllster,2022-06-27,"Don ’ t shatter my . My current office when it , which is fine for now as it ’ s dry but when the wet weather comes … We ’ re already 2 as builder had to have a testicle removed !"
10,1008738279137652736,stevecoleoxford,2022-06-27,My local stream continuous discharge from local treatment plant and as of new are being built it can ’ t cope and even when not flooding raw sewage into it . Bad and first are the cause and why they don ’ t want EU .
11,331134576,butcheroffife,2022-06-27,"are of God , but flood are largely of man . Never forget ."
12,342857895,jenna1984leigh,2022-06-27,Well how rude ! Just so you know for those when the flood I ' m not coming back for you you ' be like this
13,836630673280626690,blbbirds,2022-06-27,Contrast this with the ’ s statement that investment is “ flooding in ”!
14,3377000397,mickhumph,2022-06-27,"More in , again ."
15,2375898176,backleybruce,2022-06-27,"Do it all . If they can ‘ flood the zone ’ we better do the same . J6 committee , / impeachment , executive , legislative , voter registration and strategic to target vulnerable ."
16,303999750,andynbrown16,2022-06-27,"Across 󠁧󠁢󠁥󠁮󠁧󠁿 Flood Resilience are a key part of our incident preparedness , response & ; recovery ."
17,558135311,chaburn,2022-06-27,"€ 3 billion for ( ) . The abacus is broke and so is the country from this influx of . Wait for the HINDSIGHT moment , when the of Finance the of Justice for not stopping the flood ."
18,1202159197,bluebird0309,2022-06-27,Please be aware of the flooding on Road / A5116 there are no as approach the roundabout . are dealing but caution is
0,3446146816,riverlevelsuk,2021-05-14,Flood Alert : River from Lower down to and 21 : 06 14 May
1,234985517,samnicholles,2021-05-14,"goal to concede there , no real urgency to close anyone down , time for the flood to open"
2,41092505,adamwilbourn,2021-05-14,Flood & ; ...
3,19419448,skinoverbone,2021-05-14,One of my first as for is to reach out to Drainage Internal Drainage Board to report a potential risk to flooding and to ask for clarification on work last year . for action ; I .
4,1205958744208793605,ray_who,2021-05-14,This revolting is looking for any excuse to flood with . He is evil incarnate and you in like are to our doom unless we take action . This is no joke . hate the west .
5,101077268,learningtofloat,2021-05-14,I felt mentally so well on morning and the threat of this meeting meant that by the evening I was in of . Not exactly helping me have a successful return to work .
6,465775435,donegalweatherc,2021-05-14,Two strong now across mid Ulster slowly moving northwest towards . These will lead to the risk of flooding and very heavy rainfall with some hail also near its core . Not all are at risk of such condition under this warning
7,997070120529768449,superiortf,2021-05-14,"3 , 2 , 1 ... insert Roof Lantern we love these because we just love how much of a difference they make to a property !! Flooding any room with gorgeous natural light , what could be better !!"
8,4865168338,screwloose1980,2021-05-14,Complete History of the Great Flood
9,496246862,nottsfalconcam,2021-05-14,"Day 9 - 12 : 19 ( 10 ° C , broken , Wind : 2 . 1m / s ) - "" I think we are safe from the flooding up here .. just ..."" -"
10,739094150075813888,jacqui703,2021-05-14,Indoor Entertainment To Reopen On Welcome to the next flood of covid on .
11,21103068,markfcampbell,2021-05-14,Fantastic work being carried out by the on this and other flood defence .
12,936887873298731008,philtrucker1510,2021-05-14,Cant even park in coach now they all flooding back now coach
13,225073346,thomasjstamp,2021-05-14,"Trickle down , flash flood up economy ."
14,151505243,irishacw,2021-05-14,flood Very /
15,1135144364,sccrowther,2021-05-14,hit by flood sparking it could rain every day until June
16,1135980986552999936,fladburyflowers,2021-05-14,"We turn 2 today I can ’ t believe how the time flown by , so since I turned the key and the shop I ’ had flooding access to the town , snow , channel tunnel due to , which still and now of course a pandemic but we still go on"
17,39816034,carefreetom_182,2021-05-14,"This video had me in of . I lost my mum to cancer in and everything he said is true . It ' t get easier , it never does . You just learn how to cope with it somehow . But with people around you , you can get through it and stay strong . Thanks for ."
0,166287523,davidlyddon,2018-07-11,🇯🇵🇯🇵 Japan : 155 after torrential rain and - News
1,168171947,rincew1nd,2018-07-10,"All the underground are below sea level . Bit like the ELL under the , if the fail Circus station will flood eventually . They have three ."
2,258010513,veronm78,2018-07-10,"great live video Alan ! Don ’ t want this heat to end but we badly do need rain as u stated , my are despite watering them twice daily ! Crazy going from to & ; now a drought !"
3,357160977,john_parkin_82,2018-07-10,"Currently watching "" One Night in "". of 90 come flooding back ; the first world cup I remember . Good warm - up for tomorrow night . nervous"
4,86999337,nicolajenkins27,2018-07-10,"you might want to hire someone to proof read you send out to every customer . We would donate if were reduced , but considering how much it & ; in the water is expensive fail"
5,166287523,davidlyddon,2018-07-10,flash in Japan just been on the news ?!! To all my of Japan i hope you are safe and well ? My to the 122 and their and . 27 missing still . Much love 🇯🇵🇯🇵🇯🇵 Japan flood
6,1113193880,joegurhan,2018-07-10,Flood my with this news please
7,2180519486,allups123,2018-07-10,If you want to reconsider flood mitigation and preparation visit after you see the video
8,51439550,yazzooguy,2018-07-10,"️ “ 1 , 500 railway by after the ”"
9,2180519486,allups123,2018-07-10,Perhaps it ' s time to focus on flood insurance and add value by helping people prepare . Here ' s an innovative product to help you Flood Traps from
10,2180519486,allups123,2018-07-10,Please share this Flood mitigation video if you think it can help . Flood Traps are a new innovation to help everyone prepare for flood .
11,2180519486,allups123,2018-07-10,How much more are they willing to pay for peace of mind when they feel at risk of flood ? More than the cost of Flood Traps ... maybe you should supply them to facilitate the bigger investment .
12,2180519486,allups123,2018-07-10,"Absolutely , I also noted that often are the most badly affected by flood anxiety , because they feel helpless and learn to be helpless , unable to contribute to flood mitigation they feel like ."
13,3401371906,robs_sport,2018-07-10,". 1 - 1 Slough are set to make eight for the second - half with Josh Jackman , Lee , Day , Sam , Dobson , , Perry and Manny on for , , , , , , Flood and ."
14,51381343,sloughtownfc,2018-07-10,"33 ' Great run from Flood , for , but he ' s crowded out by several Met Police . 1 - 1"
15,3401371906,robs_sport,2018-07-10,. 0 - 0 Slough and Flood combine but the right foot shot from the latter is high and wide .
16,3401371906,robs_sport,2018-07-10,. 0 - 0 a fantastic cross from the right wing but Flood his header wide of the near post when left un - marked inside the box .
17,51381343,sloughtownfc,2018-07-10,"10 ' Cross from Flood , but his header is narrowly wide . 0 - 0"
18,3982968435,janedunn65,2018-07-10,and leave dead and 50 missing in Japan
19,575702838,dailysomerset,2018-07-10,£ 883k project in to make flooding a ‘ once in 200 ’ event
20,428314250,carolkettley,2018-07-10,"My ’ s watering the garden , 4 year old nephew up “ Auntie Carol , flooding the place ”"
21,2575749263,stever1rogers,2018-07-10,Why not just introduce the new formula slowly ? Why flood every shop with the new formula ? Did science tell you it ? if you had kept both on the shelf could have then prehaps mixed the old and new formula together to slowly introduce to baby !
22,938018725625778178,kingcharlesirtn,2018-07-10,Thanks ! Hope everyone didnt mind the . to share this to show what a bit of inner belief can achieve . ' t painted for / at one stage nearly gave up this idea cause of self doubt . But & ; all i ' d learnt in past came flooding back .
23,431915562,scofie97,2018-07-10,If was still in charge I ’ d fully expect this to be flood
24,457934368,matt_collis,2018-07-10,School trip flash flood .
25,101787020,goldstitch_emb,2018-07-10,️ Sewing Update ️ hello everyone I bet you are all wondering what ’ s to us ? Well Its been 12 since an update from the flood and we still look like this . I was …
26,68665118,grahamcoulson,2018-07-10,Alison giving a great wrap up of Flood Hack Day 1 . Tomorrow ... let the data commence ! InnovationFestival18
27,3090725828,simonthingy,2018-07-10,"Whites flooding , , the Middle East ? So , like the old colonial ?"
28,68665118,grahamcoulson,2018-07-10,down innovative ways to get to in time for the World Cup final during Flooding Hack warm up . crate on its way to site ! InnovationFestival18
29,68665118,grahamcoulson,2018-07-10,ably showing off some of the joint / dashboard development during our Flooding Hack tech demos InnovationFestival18 Consulting
30,68665118,grahamcoulson,2018-07-10,The improvisational the devastation by home sewerage flooding in full during our flooding hack tech demos . Sorry ! InnovationFestival18
31,279961469,aiimiltd,2018-07-10,Live update from Data Scientist Jordan on the flooding progress so far InnovationFestival18
32,40442168,auntiemongo,2018-07-10,South ’ s flood are being by at the village hall until 7 . It ’ s busy !
33,2196604172,tfletchertruro,2018-07-10,"And that is at the top of the catchment for the River Par where we at the EA , and our , will be undertaking catchment based to reduce flood risk and improve the environment in Par and St . See :"
34,2180519486,allups123,2018-07-10,water and other water should make better provision to limit surface flood water damage to property . No excuse . It ' s not difficult or expensive with Flood Traps from
35,2180519486,allups123,2018-07-10,Flood Traps from made in the this innovation been blocked by because it is unique and they cannot and single company . None are so blind as those who choose not to see .
36,553079332,gaulstownfarms,2018-07-10,"That ’ s it , some roaring match between procurement staff today on phone , lord there was skin & ; hair flying , too many , going to flood the market on us ."
37,2180519486,allups123,2018-07-10,", please take a look at this light hearted video clip and imagine how much easier and how much more the product would be IF used to replace some for household flood mitigation . Less is more ."
38,2180519486,allups123,2018-07-10,Something worth with all looking to be a bit and drier whenever the next flash strike .
39,2180519486,allups123,2018-07-10,Looking after insurance needs in Somerset consider Flood Traps from to help people start to reduce the costly damage of flash to Property
40,2180519486,allups123,2018-07-10,"As in business & ; landlord insurance with your why not show how your could reduce the cost of flood insurance , by Flood Traps from so the insurer can justify lower & ; a higher excess ?"
41,235029548,thealexwilson,2018-07-10,"Ever wonder what 8 of consistency , clean eating , and flooding your system with , and like ? Amber does . Check out her transformation She …"
42,2180519486,allups123,2018-07-10,why not suggest independent differentiate themselves by offering something that can help people reduce the cost of insured damage and repair so more is covered by the excess ? Here ' s an idea to help them sell more flood insurance .
43,2180519486,allups123,2018-07-10,Why don ' t they promote / provide cost with their insurance ? Here ' s a great starter to boost against from
44,2180519486,allups123,2018-07-10,"flash are also worth for , here ' s a low cost effective starter to share ."
45,2180519486,allups123,2018-07-10,with Flood a major cause of cost and anxiety why not and deploy innovative Flood Traps from to help reduce flood damage
46,293614947,jademillar1,2018-07-10,"Keep waking up to the most and ever , just woke up in absolute of that was horrible"
47,2180519486,allups123,2018-07-10,"Why don ' t insurance encourage people to be better prepared for flood by offering some kind of starter flood kit , surely it would boost and reduce and heartache for all ?"
48,2346959091,jillladelus1,2018-07-10,"Bit it ' s @ times like these , when the enemy comes against us with knock out Satanic , God like a flood , a wall of protection for us .. he ' slice those clean off and make the enemy eat them all up . God always"
49,29417267,chrick81,2018-07-10,Should we be prepared for flooding
50,361365042,watersun555,2018-07-10,Japan ' s ' race against time ' to save flood after die
51,810072889131143172,pauljsays,2018-07-10,is in danger of turning into my new since the flood . Wondering if we should take a lease ?
52,904458072927690752,seanhayesfandom,2018-07-10,Never . Not like had the fandom on the floor in of ...
53,68665118,grahamcoulson,2018-07-10,Plenty of great inspiration from ahead of kicking off leakage and flooding today NWGHACK2018 InnovationFestival18
54,251602851,brimfulofnasha,2018-07-10,This does of course mean the will burst its and flood the city of .
55,305155499,joocemarketing,2018-07-10,Massive two mile long flood wall plan for
56,118440168,greyingbeard79,2018-07-10,Re - sign Flood
57,1931252316,flood_ronan,2018-07-10,Fair play Mary !!!
58,1931252316,flood_ronan,2018-07-10,Many thanks !
59,1135144364,sccrowther,2018-07-10,6 ago today flooded . Luckily we had a which completely saved us from flooding
0,1373007408,al1dm,2020-02-03,"It ’ s like this that unfortunately cause such a chasm in conversation been and people . I believe in a God who me for who He made me . My creation is not important enough to cause , famine , or anything similar ..."
1,24169837,swearmeister,2020-02-03,"1 . Trade deal . Goes without saying . No and a level field , so you don ' t prop up industry with cash to make goods cheap and neither will we . And minimum . Plus the goods all need to meet proper . Don ' t want dangerous stuff flooding in ."
2,993791875,alexmorley1,2020-02-03,I adore A Flash Flood Of Colour . Its such a banger of an album in back catalogue !
3,14229123,leoie,2020-02-03,My dad and got on with almost everyone . He did not care for the crowd who would flood the on International days . A rare disapproval of some ‘ family ’.
4,835802308239896576,donolphin31,2020-02-03,"Normally with a few behind them . There are many about who can train , given the ammunition - some even have classic and classic - unless they have a name they don ’ t get of / coming in and never will . Money"
5,139353885,darren__roberts,2020-02-03,The 1980 ' s are flooding back !
6,937881530,markfranklin77,2020-02-03,"Hotter , wetter , measuring and is what hydrometry is all about . And we are going to get and !"
7,523116607,chriscaress,2020-02-03,"can you please look into the drainage @ the top of Church Lane , this is the 5th time it ’ s flooded & ; I ’ & ; for you to investigate . are crossing the middle white line to pass prevention flooding"
8,749663284815626240,remainingkind,2020-02-03,not related but close to my heart ( and far too close to my home ) Flooding and why some of us ’ t eligible for Government help
9,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River from to 17 : 44 3
10,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River and its 17 : 44 3
11,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Brook 17 : 44 3
12,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River and its from down to 17 : 44 3
13,22694042,ro_h,2020-02-03,This teeny little sign the are closed . I had to sneak round the very edge of the flood to get to the to be able to read it . With a full bladder maybe you could put it somewhere it can actually be read easily ? Just a thought
14,2829815075,mrdavidbol,2020-02-03,A pretty full on sub - committee meeting so far this afternoon . Two very long - one to a part - time / part - time with over flooding and no building warrant - the other is a tour bus company wanting to sell on the street .
15,93726008,ellrbrown,2020-02-03,The . Bridge here was locked at both . Flood finished . Needs to be a public park . Road to Road and unlock the gate at the …
16,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River Piddle and 12 : 52 3
17,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River and 12 : 58 3
18,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Lower and 12 : 45 3
19,3446146816,riverlevelsuk,2020-02-03,Back to normal : flooding in the West of 12 : 38 3
20,3446146816,riverlevelsuk,2020-02-03,Back to normal : flooding in the Chase area 12 : 38 3
21,3446146816,riverlevelsuk,2020-02-03,Flood Alert : flooding in the Plain area 12 : 38 3
22,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Lower and 12 : 30 3
23,303999750,andynbrown16,2020-02-03,Back to meeting with the great team at our work on new flood . Rather apt giant pic of the river ribble in the foyer !
24,3351605332,davidohagan7,2020-02-03,"I ' m relaxed on , it generally works well for both sides - we have ex all over the continent . Blair got it horribly wrong in 04 when he the flood to former Communist East , whilst ' t . Even so the immigration most worry about ' t from EU ."
25,3446146816,riverlevelsuk,2020-02-03,"Flood Alert : Upper River , Beck and Water 10 : 12 3"
26,1931252316,flood_ronan,2020-02-03,Very excited for this development ! Can ’ t wait
27,36450133,scoobygangkid,2020-02-03,"Just saw a clip of the bit of Waka Waka she did , actually made me tear up ! That World Cup ’ s just flooding back"
28,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River from to 08 : 40 3
29,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River and its 08 : 40 3
30,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Brook 08 : 40 3
31,3446146816,riverlevelsuk,2020-02-03,Flood Alert : River and its from down to 08 : 40 3
32,1154610317961375744,mmaassault1,2020-02-03,Mate . It ' s been absolutely . . Not had fun like that in . just 38 of me and the wife thinking we in the film or more like great and in las . Can ' t wait till the stay flooding back
33,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Confluence 06 : 31 3
34,3446146816,riverlevelsuk,2020-02-03,Flood Alert : Confluence 06 : 01 3
35,1530952418,fionancoughlan,2020-02-03,What you think of new plan to stop future cementification of by on strategic flood and to boost - Diversity & ; address Flood Mitigation ?
36,61261071,boshikei,2020-02-03,"Great ? Wake up , you are not even . God forbid , but we ’ see how good you are if off there ! See life without . You ’ t even handle a flood in New . Try the with a drone . You are run by and !"
0,1931252316,flood_ronan,2017-02-03,Great night well done all involved
1,12832632,sean_isit,2017-02-03,This bulb is energy efficient but it ' s still flooding my flat like a football pitch !
2,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River Leam and River 11 : 16 3
3,3446146816,riverlevelsuk,2017-02-03,"Flood Alert : South East Somerset , Upper 11 : 05 3"
4,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Upper River Swift and Clay Brook 11 : 08 3
5,3446146816,riverlevelsuk,2017-02-03,"Flood Alert : South Somerset , Upper 10 : 54 3"
6,703582987,ky_summers86,2017-02-03,sabine lightning never twice ... flood on the other hand ...
7,2389266710,lfrssouthern,2017-02-03,We ' had three in recent days resulting in being to “ rescue ” people stuck in the flood water in !
8,3446146816,riverlevelsuk,2017-02-03,Flood Warning : North Sea Coast at - Harbour Road and Floral Pavilion 10 : 14 3
9,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River 10 : 02 3
10,3446146816,riverlevelsuk,2017-02-03,Flood Alert : North Sea Coast at 10 : 06 3
11,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Lower River 09 : 39 3
12,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Lower and 21 : 55 3
13,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River Axe Area 19 : 01 3
14,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River from in Marsh to 16 : 54 3
15,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River and Brook 16 : 54 3
16,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River Tone Catchment 20 : 50 3
17,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River Tone Catchment 20 : 50 3
18,567184513,dailyoxford,2017-02-03,Five flood across
19,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River from Lower down to and 16 : 46 3
20,1931252316,flood_ronan,2017-02-03,Chairman 9 % vat crucial for Tourism ITIA2017
21,37904670,gormski,2017-02-03,only ford river flood floodwater @
22,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Lower 19 : 33 3
23,3446146816,riverlevelsuk,2017-02-03,Flood Alert : South 19 : 33 3
24,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Mid Area 19 : 35 3
25,234788023,4calderdale,2017-02-03,New business available to who are ready to grow after from flooding please share .
26,1931252316,flood_ronan,2017-02-03,Welcome to ITIA2017
27,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Mid 19 : 01 3
28,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River Axe Area 19 : 01 3
29,3446146816,riverlevelsuk,2017-02-03,Flood Alert : North 19 : 01 3
30,1593099163,ektaggart,2017-02-03,"last tweet it would be interesting to see is the farmer the problem for the flooding , water flowing down wheel into road"
31,1931252316,flood_ronan,2017-02-03,"Really nice to be name checked by & ; , much , don ' t you think ? ITIA2017"
32,1931252316,flood_ronan,2017-02-03,"Are we there yet ? Going to be a great night itia2017 Good luck all , an achievement to be listed !"
33,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Lower Stour and 18 : 04 3
34,3446146816,riverlevelsuk,2017-02-03,Flood Alert : to Harbour 17 : 42 2
35,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Isle of Wight coast 18 : 16 2
36,3446146816,riverlevelsuk,2017-02-03,Flood Alert : River from in Marsh to 16 : 54 3
37,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Middle Stour and 18 : 04 3
38,3446146816,riverlevelsuk,2017-02-03,Flood Alert : Middle Area 13 : 31 3
39,295302181,trafficstalbans,2017-02-03,M25 anti - clockwise between J10 and J9 | Anti - Clockwise | Flooding : Status : Currently Active .…
0,168171947,rincew1nd,2018-08-24,"I ' really this tour . I ' tried to resist flooding my feed with from it , but also bring my to my if I think you will like them . As it ' s now I can only recommend following , it ' s not just me on there !"
1,41683760,kitkatapple,2018-08-23,After the flood ? Did you grow up with this ? picture .. u b u ?
2,245511351,grieve51166,2018-08-23,"You are the curse . Used to think I was . Hurricane in , flooding in the South of ..."
3,165943581,immanilove,2018-08-23,"...” Yes , Love ! I will make you flood your basement !” -"
4,138062740,thomasmorrisea,2018-08-23,8 - year - old girl piggy bank and to help flood in
5,23521289,hugh6303,2018-08-23,"Well said , for I ' battled to get people to understand a little balance of all food is better than giving your body one .... because of a trend . Flooding people with science them , give them they can relate to , and we have a start ."
6,388189977,paulmccague,2018-08-23,L Kelly Flood - I ’ m sure you are delighted .
7,825031813500387329,mike_fife,2018-08-23,"Clue : there was no flood . Regardless of how much you wish it to be true , , , did not walk from the southern hemisphere to be on a wooden boat built by one bloke just to walk back again . Don ' t be such an idiot . Grow up . You don ' t need fairy"
8,438857505,munchdamonmunch,2018-08-23,"Listening back through I made at the start of up till second year , are flooding back man"
9,3357126461,ashley_northey,2018-08-23,"marc social The Impossible with . A family on a island are after a devastating tsunami . As the slowly subside , it ' s begin to rise from the dead and one family must battle nature & ; a flesh eating horde of to be ."
10,91800678,rotaryeditor,2018-08-23,Rotary backed out much aid to flood via
11,281687007,samirwin50,2018-08-23,flood 21 Infantry Battalion - alas no more .
12,63669863,magnusramage,2018-08-23,Flood And they ' re not even deep fried ! So they count as health food .
13,20255906,petershaw1984,2018-08-23,from 2012 . We were flood but 4 later the came back .
14,1581687974,hiddenheritage_,2018-08-23,I thought these were lost in flood damage Nostalgic 80s Discovery
15,340803082,ashok_jaswal,2018-08-23,Daily rainfall analysis clearly shown that it is a man made flood .
16,1242226766,chauffeurs2go,2018-08-23,‘ Eh ’ flooding back from 88 in a Eh northern dialect
17,823578197363216386,spudulike1965,2018-08-23,"That ' be the culture of all those asylum flooding in from and the Middle east who now have German , , and citizenship you mean ? Not forgetting a certain citizen of extraction"
18,1655393910,kellyagolds,2018-08-23,"Some brilliant and very skilled work by our team carrying out to a flood bank , which the A60 from flooding by the River Soar"
19,27645239,jmagarrett,2018-08-23,"baby 5 . Water security from less available water and food security from less productive land are big - but also the impact on our infrastructure ( not built to deal with the heat or the ), lack of and on trade a huge effect on the economy ."
0,2745597469,astridmhurley,2021-06-04,"Parsons1 It ' s just fabulous out there even in Winter , though the part to flood ."
1,2411553150,toncricketcoach,2021-06-04,And all the flooding into will be it with them
2,229618744,mandmoc,2021-06-04,"Will is over the moon as he to track down this beautiful in Moonraker Blue , which is pretty much identical to a past family car he had for nine . He was able to surprise the family and bring those flooding back ."
3,222203527,cjhtheplumber,2021-06-04,"Went to do some this afternoon for the home , in to see the our are selling and daughter came away in of we have two dogs already bad dad"
4,47195515,athenajm,2021-06-04,"This also to be incorrect as kindly taken the time to say the land can ' t be built on as it . Again , for the wrong information - ( reading whilst walking ) is clearly not a strength of mine ! apology"
5,2267620412,trefjon,2021-06-04,"' s Ark did not go on the sea , it was in a great flood ?"
6,780827744,markchar1969,2021-06-04,"Only took 3 and a bit …. From soggy damp aftermath of flooding to paint , new and . Just got to find for the . @ South Cave"
7,112575203,rich_dunwoody,2021-06-04,"can not believe that my autistic ’ s sons food was forgotten and he is in of but I have to wait a couple of days for a refund . Not a happy customer , will never use Just Eat again ."
8,1313434009574215680,narrowbotr,2021-06-04,": Sluice 42 , Flood Paddle ️: sluice :"
0,108097162,songyettobesung,2017-12-03,Yes but when & ; if you flood the kitchen like everything you do it will be done with style & ; complete class X
1,20538991,jackraygun,2017-12-03,Go on your . then of me and scroll from the bottom up . flooding back . nostalgia
2,3446146816,riverlevelsuk,2017-12-03,Flood Alert : North 20 : 07 3
3,3446146816,riverlevelsuk,2017-12-03,Flood Alert : and 20 : 07 3
4,3446146816,riverlevelsuk,2017-12-03,Flood Alert : Lower River 20 : 07 3
5,3446146816,riverlevelsuk,2017-12-03,Flood Alert : River 20 : 07 3
6,3446146816,riverlevelsuk,2017-12-03,Flood Alert : North Sea Coast at 20 : 07 3
7,131487287,hannardynamite,2017-12-03,"I finished Assassin ' s Creed this afternoon and , well , I was in of . Pretty much perfect in every way ."
8,997877310,t9rmo,2017-12-03,anyone ever see . and Flood in the same room ?
9,2525638133,j4mesp0ll4rd,2017-12-03,1 - 1 at the . Stand by for open flood .
10,1833919200,socialistvoice,2017-12-03,police question Benjamin ally as of flood streets in anti - corruption protest behind legislative push seen as Prime Minister
11,771277924699873280,nancybaines6,2017-12-03,No amount of would help with that flood !
12,579229967,dailyyorkshire,2017-12-03,Flood as melting snow river to rise
13,178690190,hatty1970,2017-12-03,Chance Costa clean through G off good save Flood lit cup
14,178690190,hatty1970,2017-12-03,GOAL 8 60m 0 Flood lit cup
15,178690190,hatty1970,2017-12-03,GOAL 7 0 Flood lit cup
16,178690190,hatty1970,2017-12-03,GOAL 6 53m 0 Flood lit cup
17,178690190,hatty1970,2017-12-03,H - t 5 0 Flood lit cup
18,178690190,hatty1970,2017-12-03,Chance shot blocked still 5 - 0 Flood lit cup
19,178690190,hatty1970,2017-12-03,GOAL 5 El 27m 28m 0 Flood lit cup
0,303999750,andynbrown16,2019-05-11,Another great of the value of a partnership on for farming ; wildlife and flood risk .
1,1697209422,johnjpsk,2019-05-11,We ' had Dan on the last year while covered the rail chaos ...
2,267450541,bedform,2019-05-11,Also exposure to and river flooding too .
3,267450541,bedform,2019-05-11,"All , the city of Hull is almost uniquely exposed to all of flooding . In 2007 intense summer rainfall led to wide area flooding and in 2013 a tidal storm surge led to large of the city been ."
4,494393604,deegandaveda,2019-05-11,"Just caught Miss in full flood ! Now , she would be the one to track down the forth caddy ! Starring role for her in series 6 , giving a run for her money attic"
5,296908414,beanie07_,2019-05-11,"You might want to ask for a discount , Tell them you the view and it ’ s being by of ! will be flooding in !"
6,14879800,hughsykes,2019-05-11,"this week I a woman in say on the that one way to prevent the kind of catastrophic flooding that in 2005 would be that : "" should have more in them ."""
7,36510981,happykerching,2019-05-11,"Now Most think the same , however flooding the country with unskilled labour , pushing down wages for that sector , is just fine too , as it ' t affect me ."
8,20238327,robertcourts,2019-05-11,Great to visit you and to see all the progress from a couple of ago . This fantastic flood alleviation project will not only be a boost to our local environment and prevent future flooding in local - but is a template for what we can achieve nationally too !
9,2355084311,kaat_man_do,2019-05-11,Painting luck TAE19 for tonight .... hope the flood in .
10,945638612,monkstownbc,2019-05-11,Best of luck to Aliyah flood boxing in the all final today at the national stadium Performance Development
11,3929809996,backtobolan,2019-05-11,HULK was that face & ; heart to many :'( Should at least die by ' human ' MOST
12,228880169,philipraball,2019-05-11,And childhood come flooding back ...
13,3929809996,backtobolan,2019-05-11,FAERY FLOOD
