Unnamed: 0.1,Unnamed: 0,user_id,username,date,tweet,sentiment,negative_count,positive_count,neutral_count,keyPhrases,keyWord
19773,16,442663893,fontaineselway,2019-05-21,Church planting reality . Sat in a gazebo running for 5 whilst inside - . Rejoicing as a New mum today from . All whilst water is flooding into our kitchen from a burst pipe ! pray4abuilding !,Mixed,1,1,3,"['New mum', 'burst pipe', 'Church', 'reality', 'gazebo', 'water', 'kitchen']",gazebo
19773,16,442663893,fontaineselway,2019-05-21,Church planting reality . Sat in a gazebo running for 5 whilst inside - . Rejoicing as a New mum today from . All whilst water is flooding into our kitchen from a burst pipe ! pray4abuilding !,Mixed,1,1,3,"['New mum', 'burst pipe', 'Church', 'reality', 'gazebo', 'water', 'kitchen']",water
19773,16,442663893,fontaineselway,2019-05-21,Church planting reality . Sat in a gazebo running for 5 whilst inside - . Rejoicing as a New mum today from . All whilst water is flooding into our kitchen from a burst pipe ! pray4abuilding !,Mixed,1,1,3,"['New mum', 'burst pipe', 'Church', 'reality', 'gazebo', 'water', 'kitchen']",kitchen
19785,8,58757424,januk1973,2018-02-20,In of after reading about . If it was me I would appeal and keep fighting until there were no more to go to . Never give up and . If anyone can help then please step forward,Mixed,1,1,2,[],
19796,0,2335154456,dansfckeen,2021-12-19,"flood Beautiful , got the ball . gone",Mixed,1,1,0,"['flood', 'ball']",flood
19796,0,2335154456,dansfckeen,2021-12-19,"flood Beautiful , got the ball . gone",Mixed,1,1,0,"['flood', 'ball']",ball
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",reply
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",surprise
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",husband
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",flood
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",code
19897,8,367831043,hannahsappeal,2018-11-30,So excited 2 receive ur reply would love 2 surprise & ; send it 2 my husband we ' had a flood indoors & ; he ' s been our out code is invalid,Mixed,1,1,1,"['reply', 'surprise', 'husband', 'flood', 'code', '2']",2
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",successful delivery
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",beer bottle
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",wooden floor
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",milk container
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",crate
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",double
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",top
19910,21,19554978,fookesv1,2018-11-30,"- Many on another successful delivery ! beer bottle soaking my wooden floor , milk container flooding the crate it was in . Both due to poor of . As a double the milk was sat on top of pizza completely wrecking it . 1 / 2",Mixed,2,1,2,"['successful delivery', 'beer bottle', 'wooden floor', 'milk container', 'crate', 'double', 'top', 'pizza']",pizza
19934,0,1090381765317922818,blairmcnally1,2021-11-09,Really find it laughable how every post concerning the old firm it ’ s always the opposite side flooding the . Really don ’ t know why they care so much about each other . Focus on your own team,Mixed,1,1,1,"['old firm', 'opposite side', 'post', 'team']",old firm
19934,0,1090381765317922818,blairmcnally1,2021-11-09,Really find it laughable how every post concerning the old firm it ’ s always the opposite side flooding the . Really don ’ t know why they care so much about each other . Focus on your own team,Mixed,1,1,1,"['old firm', 'opposite side', 'post', 'team']",opposite side
19934,0,1090381765317922818,blairmcnally1,2021-11-09,Really find it laughable how every post concerning the old firm it ’ s always the opposite side flooding the . Really don ’ t know why they care so much about each other . Focus on your own team,Mixed,1,1,1,"['old firm', 'opposite side', 'post', 'team']",post
19934,0,1090381765317922818,blairmcnally1,2021-11-09,Really find it laughable how every post concerning the old firm it ’ s always the opposite side flooding the . Really don ’ t know why they care so much about each other . Focus on your own team,Mixed,1,1,1,"['old firm', 'opposite side', 'post', 'team']",team
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",flood - proof house
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",great exploration
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",team work
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",pleasure
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",perimeter
19937,3,830510333936726019,mr_trower,2021-11-09,"I had the pleasure of teaching ’ s class this afternoon . A great exploration in , finding perimeter and then some fantastic of how to build a flood - proof house in . Blown away by their engagement and team work !",Mixed,1,2,0,"['flood - proof house', 'great exploration', 'team work', 'pleasure', 'perimeter', 'engagement']",engagement
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",youth  s
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",global movement
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",climate justice
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",young people
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",solidarity
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",action
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",streets
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",protest
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",issue
19938,4,772528777037504512,lmossko,2021-11-09,solidarity with & ; youth ’ s for action : “ We must continue to build a global movement for climate justice and continue to flood the streets with protest …” The issue is “ are not yet listening to what young people are saying .” COP26,Mixed,1,1,1,"['youth  s', 'global movement', 'climate justice', 'young people', 'solidarity', 'action', 'streets', 'protest', 'issue', 'COP26']",COP26
19941,7,940276993849024513,sarah_classick,2021-11-09,pip like it ! what a big issue the flooding in / blocked are around the city !,Mixed,1,1,0,"['big issue', 'flooding', 'city']",big issue
19941,7,940276993849024513,sarah_classick,2021-11-09,pip like it ! what a big issue the flooding in / blocked are around the city !,Mixed,1,1,0,"['big issue', 'flooding', 'city']",flooding
19941,7,940276993849024513,sarah_classick,2021-11-09,pip like it ! what a big issue the flooding in / blocked are around the city !,Mixed,1,1,0,"['big issue', 'flooding', 'city']",city
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",local police
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",ordinary people
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",South
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",East
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",flood
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",amazing
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",community
19961,9,766351757681229825,1womanandadog,2019-09-14,South - East is by flood . The local police have warning the are about to burst and more to come . But I am cheered by amazing of community and heroism from ordinary people . Praying for you all .,Mixed,1,2,1,"['local police', 'ordinary people', 'South', 'East', 'flood', 'amazing', 'community', 'heroism']",heroism
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",clever husband
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",washing machine
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",plumbing
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",way
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",flooding
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",shock
19965,13,974228238141743104,maciverellie,2019-09-14,My very clever husband just done his first ever plumbing and put the plumbing in ready for my washing machine which is on its way . There was no or flooding . I am in shock . You have no idea how excited I am about this . Well !,Mixed,2,2,1,"['clever husband', 'washing machine', 'plumbing', 'way', 'flooding', 'shock', 'idea']",idea
19966,14,858177372,petagna,2019-09-14,Absolutely atrocious there ' t it ... unbelievable of flooding,Mixed,1,1,0,['flooding'],flooding
19973,1,774342476,greensmarties27,2018-05-24,Just finished now but spent just shy of a yr in O & ; G . This brought it all flooding back . So honest & ; true . Well done ! Sorry that the lost you .,Mixed,2,2,3,['yr'],yr
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",old world
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",golden age
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",approaching apocalypse
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",Daddy
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",everything
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",Glorious
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",flood
19977,5,15375974,scampiuk,2018-05-24,"Daddy , tell me again how the old world ended ? Well , it used to be a golden age , where everything could be done simply , from anywhere . Really everything just worked . Glorious . The 1st we know if the approaching apocalypse was a flood of "" "" about the devil know as ...",Mixed,1,2,2,"['old world', 'golden age', 'approaching apocalypse', 'Daddy', 'everything', 'Glorious', 'flood', 'devil']",devil
19984,12,303999750,andynbrown16,2018-05-24,"So after after 6 it ’ s . Excited by new role in Head Office flood team , but sad to be leaving great place & ; great people . Learnt & ; hopefully a little at least !",Mixed,1,2,2,"['Head Office flood team', 'new role', 'great place', 'great people']",Head Office flood team
19984,12,303999750,andynbrown16,2018-05-24,"So after after 6 it ’ s . Excited by new role in Head Office flood team , but sad to be leaving great place & ; great people . Learnt & ; hopefully a little at least !",Mixed,1,2,2,"['Head Office flood team', 'new role', 'great place', 'great people']",new role
19984,12,303999750,andynbrown16,2018-05-24,"So after after 6 it ’ s . Excited by new role in Head Office flood team , but sad to be leaving great place & ; great people . Learnt & ; hopefully a little at least !",Mixed,1,2,2,"['Head Office flood team', 'new role', 'great place', 'great people']",great place
19984,12,303999750,andynbrown16,2018-05-24,"So after after 6 it ’ s . Excited by new role in Head Office flood team , but sad to be leaving great place & ; great people . Learnt & ; hopefully a little at least !",Mixed,1,2,2,"['Head Office flood team', 'new role', 'great place', 'great people']",great people
19988,16,601012578,wessexwildlife,2018-05-24,"’ t do really good chips . Also , she was crap in , does that count ?",Mixed,1,1,0,"['good chips', 'crap']",good chips
19988,16,601012578,wessexwildlife,2018-05-24,"’ t do really good chips . Also , she was crap in , does that count ?",Mixed,1,1,0,"['good chips', 'crap']",crap
20003,31,527622941,pauldodgson,2018-05-24,Thank you C . J . Flood for such a complex character .,Mixed,1,1,1,"['complex character', 'Flood']",complex character
20003,31,527622941,pauldodgson,2018-05-24,Thank you C . J . Flood for such a complex character .,Mixed,1,1,1,"['complex character', 'Flood']",Flood
20011,39,82727659,thewinekiwi,2018-05-24,"Need to flood Social media about this appalling customer service . Happy to take the money but when go awry , the sound of",Mixed,1,1,0,"['appalling customer service', 'Social media', 'money', 'sound']",appalling customer service
20011,39,82727659,thewinekiwi,2018-05-24,"Need to flood Social media about this appalling customer service . Happy to take the money but when go awry , the sound of",Mixed,1,1,0,"['appalling customer service', 'Social media', 'money', 'sound']",Social media
20011,39,82727659,thewinekiwi,2018-05-24,"Need to flood Social media about this appalling customer service . Happy to take the money but when go awry , the sound of",Mixed,1,1,0,"['appalling customer service', 'Social media', 'money', 'sound']",money
20011,39,82727659,thewinekiwi,2018-05-24,"Need to flood Social media about this appalling customer service . Happy to take the money but when go awry , the sound of",Mixed,1,1,0,"['appalling customer service', 'Social media', 'money', 'sound']",sound
20035,4,19839655,manicstteachers,2019-01-23,"Y6 Natural next term . Best to do with , , , humanitarian crises , ? You ’ d think there would be ! ( Also , not Running Wild !)",Mixed,1,1,2,"['Y6 Natural next', 'humanitarian crises']",Y6 Natural next
20035,4,19839655,manicstteachers,2019-01-23,"Y6 Natural next term . Best to do with , , , humanitarian crises , ? You ’ d think there would be ! ( Also , not Running Wild !)",Mixed,1,1,2,"['Y6 Natural next', 'humanitarian crises']",humanitarian crises
20036,5,2331893917,yorkdalesrt,2019-01-23,Great to be working with like - we had a good day today with our planting in ! All to slow the flow ! flooding nature agriculture environment,Mixed,1,1,1,"['nature agriculture environment', 'good day', 'planting', 'flow']",nature agriculture environment
20036,5,2331893917,yorkdalesrt,2019-01-23,Great to be working with like - we had a good day today with our planting in ! All to slow the flow ! flooding nature agriculture environment,Mixed,1,1,1,"['nature agriculture environment', 'good day', 'planting', 'flow']",good day
20036,5,2331893917,yorkdalesrt,2019-01-23,Great to be working with like - we had a good day today with our planting in ! All to slow the flow ! flooding nature agriculture environment,Mixed,1,1,1,"['nature agriculture environment', 'good day', 'planting', 'flow']",planting
20036,5,2331893917,yorkdalesrt,2019-01-23,Great to be working with like - we had a good day today with our planting in ! All to slow the flow ! flooding nature agriculture environment,Mixed,1,1,1,"['nature agriculture environment', 'good day', 'planting', 'flow']",flow
20039,8,286516009,ajisabta,2019-01-23,Unlucky . My and thought are for all of the in the South big flood tragedy . Wishing a speedy recovery for South ..,Mixed,2,1,0,"['South big flood tragedy', 'speedy recovery', 'thought']",South big flood tragedy
20039,8,286516009,ajisabta,2019-01-23,Unlucky . My and thought are for all of the in the South big flood tragedy . Wishing a speedy recovery for South ..,Mixed,2,1,0,"['South big flood tragedy', 'speedy recovery', 'thought']",speedy recovery
20039,8,286516009,ajisabta,2019-01-23,Unlucky . My and thought are for all of the in the South big flood tragedy . Wishing a speedy recovery for South ..,Mixed,2,1,0,"['South big flood tragedy', 'speedy recovery', 'thought']",thought
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",sea
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",challenge
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",picture
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",beach
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",description
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",goal
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",positive
20073,2,78254688,colacubetta,2020-03-27,"I ask those who love the sea to join the challenge to publish a picture of a beach . Just a picture , no description . The goal is to flood with positive instead of negative . Copy the text , attach a …",Mixed,2,1,1,"['sea', 'challenge', 'picture', 'beach', 'description', 'goal', 'positive', 'text']",text
20081,10,1022423784983355392,projectsapper,2020-03-27,This is quite interesting as I ’ d thought of it as starting a business previously . to deal with such as fallen / and relieving the stress on the emergency .,Mixed,1,1,0,"['business', 'stress', 'emergency']",business
20081,10,1022423784983355392,projectsapper,2020-03-27,This is quite interesting as I ’ d thought of it as starting a business previously . to deal with such as fallen / and relieving the stress on the emergency .,Mixed,1,1,0,"['business', 'stress', 'emergency']",stress
20081,10,1022423784983355392,projectsapper,2020-03-27,This is quite interesting as I ’ d thought of it as starting a business previously . to deal with such as fallen / and relieving the stress on the emergency .,Mixed,1,1,0,"['business', 'stress', 'emergency']",emergency
20084,14,2159311293,joannewharam,2020-03-27,"Such appreciation from a wonderful school ! After the devastation of the recent , are now all Key COVID19",Mixed,1,1,0,"['Such appreciation', 'wonderful school', 'Key COVID19', 'devastation']",Such appreciation
20084,14,2159311293,joannewharam,2020-03-27,"Such appreciation from a wonderful school ! After the devastation of the recent , are now all Key COVID19",Mixed,1,1,0,"['Such appreciation', 'wonderful school', 'Key COVID19', 'devastation']",wonderful school
20084,14,2159311293,joannewharam,2020-03-27,"Such appreciation from a wonderful school ! After the devastation of the recent , are now all Key COVID19",Mixed,1,1,0,"['Such appreciation', 'wonderful school', 'Key COVID19', 'devastation']",Key COVID19
